"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"NICHD",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/07/2020"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/07/2020"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/07/2020"
"All DACs",166,161,5,0,0,22,20,3,0,0,21,19,3,0,0,"04/07/2020"
"JAAMH",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/08/2020"
"NCI DAC",22,8,14,0,0,9,7,2,0,0,9,7,2,0,0,"04/08/2020"
"NHGRI",7,4,3,0,0,5,4,1,0,0,5,4,1,0,0,"04/08/2020"
"NHLBI",6,2,4,0,0,3,2,1,0,0,3,2,1,0,0,"04/08/2020"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/08/2020"
"NIAMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/08/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/08/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/08/2020"
"All DACs",45,22,21,0,2,18,15,3,0,1,17,14,3,0,1,"04/08/2020"
"JAAMH",11,10,0,0,1,5,4,0,0,1,5,4,0,0,1,"04/09/2020"
"NCI DAC",40,40,0,0,0,11,11,0,0,0,11,11,0,0,0,"04/09/2020"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/09/2020"
"NHGRI",29,28,1,0,0,4,3,1,0,0,4,3,1,0,0,"04/09/2020"
"NHLBI",25,22,3,0,0,6,4,2,0,0,6,4,2,0,0,"04/09/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/09/2020"
"NIDDK",6,3,0,0,3,2,1,0,0,1,2,1,0,0,1,"04/09/2020"
"NIGMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/09/2020"
"NINDS",10,10,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/09/2020"
"All DACs",125,117,4,0,4,23,19,3,0,2,23,19,3,0,2,"04/09/2020"
"CDAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/10/2020"
"JAAMH",90,83,6,1,0,4,3,1,1,0,4,3,1,1,0,"04/10/2020"
"NCI DAC",22,13,9,0,0,14,10,5,0,0,14,10,5,0,0,"04/10/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/10/2020"
"NHGRI",45,45,0,0,0,6,6,0,0,0,6,6,0,0,0,"04/10/2020"
"NHLBI",38,14,24,0,0,4,2,2,0,0,4,2,2,0,0,"04/10/2020"
"NIAID",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/10/2020"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/10/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/10/2020"
"NIDCR",2,0,2,0,0,2,0,2,0,0,1,0,1,0,0,"04/10/2020"
"NIGMS",4,3,0,1,0,2,2,0,1,0,2,2,0,1,0,"04/10/2020"
"NINDS",11,11,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/10/2020"
"All DACs",222,179,41,2,0,22,13,9,2,0,21,13,8,2,0,"04/10/2020"
"NCI DAC",10,8,2,0,0,3,1,2,0,0,3,1,2,0,0,"04/11/2020"
"NHGRI",4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/11/2020"
"All DACs",14,11,3,0,0,3,1,2,0,0,3,1,2,0,0,"04/11/2020"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/12/2020"
"JAAMH",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/12/2020"
"NCI DAC",2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/12/2020"
"NHGRI",17,16,1,0,0,4,3,1,0,0,4,3,1,0,0,"04/12/2020"
"NHLBI",35,24,11,0,0,3,1,2,0,0,3,1,2,0,0,"04/12/2020"
"NINDS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"04/12/2020"
"All DACs",60,47,13,0,0,9,6,4,0,0,7,4,4,0,0,"04/12/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/13/2020"
"JAAMH",20,20,0,0,0,5,5,0,0,0,5,5,0,0,0,"04/13/2020"
"NCI DAC",176,163,1,0,12,20,19,1,0,1,18,17,1,0,1,"04/13/2020"
"NHGRI",9,6,3,0,0,7,5,2,0,0,7,5,2,0,0,"04/13/2020"
"NHLBI",17,15,2,0,0,8,7,1,0,0,7,6,1,0,0,"04/13/2020"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/13/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/13/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/13/2020"
"NIDCR",3,2,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/13/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/13/2020"
"NINDS",8,3,0,5,0,2,1,0,1,0,2,1,0,1,0,"04/13/2020"
"All DACs",238,213,7,5,13,33,31,3,1,1,30,28,3,1,1,"04/13/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2020"
"JAAMH",13,13,0,0,0,4,4,0,0,0,4,4,0,0,0,"04/14/2020"
"Kids First DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2020"
"NCI DAC",50,49,1,0,0,10,9,1,0,0,10,9,1,0,0,"04/14/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2020"
"NHGRI",23,7,16,0,0,10,6,5,0,0,10,6,5,0,0,"04/14/2020"
"NHLBI",11,3,8,0,0,4,2,3,0,0,4,2,3,0,0,"04/14/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2020"
"NIGMS",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/14/2020"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/14/2020"
"All DACs",107,81,25,0,1,25,20,9,0,1,23,20,8,0,1,"04/14/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2020"
"JAAMH",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/15/2020"
"NCI DAC",52,38,8,0,6,13,11,4,0,1,13,11,4,0,1,"04/15/2020"
"NHGRI",9,9,0,0,0,8,8,0,0,0,7,7,0,0,0,"04/15/2020"
"NHLBI",10,10,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/15/2020"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/15/2020"
"All DACs",78,64,8,0,6,23,21,4,0,1,22,20,4,0,1,"04/15/2020"
"JAAMH",38,21,0,13,4,7,6,0,2,1,6,5,0,2,1,"04/16/2020"
"Kids First DAC",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2020"
"NCI DAC",54,40,14,0,0,19,16,3,0,0,17,14,3,0,0,"04/16/2020"
"NEI",2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/16/2020"
"NHGRI",27,26,1,0,0,12,11,1,0,0,10,9,1,0,0,"04/16/2020"
"NHLBI",78,56,22,0,0,11,8,3,0,0,10,7,3,0,0,"04/16/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2020"
"NIDDK",7,7,0,0,0,3,3,0,0,0,2,2,0,0,0,"04/16/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/16/2020"
"All DACs",215,161,37,13,4,39,33,6,2,1,34,28,6,2,1,"04/16/2020"
"JAAMH",27,11,0,0,16,5,3,0,0,2,5,3,0,0,2,"04/17/2020"
"NCI DAC",10,4,0,0,6,4,3,0,0,1,4,3,0,0,1,"04/17/2020"
"NHGRI",23,15,2,0,6,4,2,1,0,1,4,2,1,0,1,"04/17/2020"
"NHLBI",11,3,7,0,1,3,1,1,0,1,3,1,1,0,1,"04/17/2020"
"NIGMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/17/2020"
"NINDS",11,9,0,0,2,4,3,0,0,1,3,2,0,0,1,"04/17/2020"
"All DACs",83,42,9,0,32,13,11,2,0,2,12,10,2,0,2,"04/17/2020"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"04/18/2020"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2020"
"NCI DAC",10,9,1,0,0,2,2,1,0,0,2,2,1,0,0,"04/19/2020"
"NHGRI",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2020"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2020"
"NINDS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/19/2020"
"All DACs",21,20,1,0,0,2,2,1,0,0,2,2,1,0,0,"04/19/2020"
"JAAMH",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/20/2020"
"NCI DAC",24,20,4,0,0,7,5,3,0,0,7,5,3,0,0,"04/20/2020"
"NHGRI",7,3,4,0,0,5,2,3,0,0,4,2,3,0,0,"04/20/2020"
"NHLBI",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/20/2020"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/20/2020"
"All DACs",40,32,8,0,0,16,12,5,0,0,15,12,5,0,0,"04/20/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2020"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2020"
"JAAMH",93,76,7,0,10,15,13,1,0,2,14,12,1,0,2,"04/21/2020"
"Kids First DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2020"
"NCI DAC",107,80,10,0,17,27,21,5,0,2,25,20,5,0,2,"04/21/2020"
"NEI",3,2,0,0,1,3,2,0,0,1,3,2,0,0,1,"04/21/2020"
"NHGRI",70,68,2,0,0,20,18,2,0,0,20,18,2,0,0,"04/21/2020"
"NHLBI",51,46,5,0,0,8,6,3,0,0,8,6,3,0,0,"04/21/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2020"
"NIAMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/21/2020"
"NICHD",4,3,0,0,1,4,3,0,0,1,4,3,0,0,1,"04/21/2020"
"NIDCR",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/21/2020"
"NIDDK",4,1,0,0,3,3,1,0,0,2,3,1,0,0,2,"04/21/2020"
"NIGMS",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/21/2020"
"NINDS",9,8,0,0,1,3,3,0,0,1,3,3,0,0,1,"04/21/2020"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/21/2020"
"All DACs",357,299,24,0,34,52,44,10,0,5,46,40,9,0,5,"04/21/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/22/2020"
"JAAMH",18,15,0,2,1,6,5,0,1,1,6,5,0,1,1,"04/22/2020"
"Kids First DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/22/2020"
"NCI DAC",86,78,2,0,6,16,13,2,0,1,15,12,2,0,1,"04/22/2020"
"NEI",5,1,0,0,4,2,1,0,0,1,2,1,0,0,1,"04/22/2020"
"NHGRI",35,30,1,0,4,12,10,1,0,1,11,9,1,0,1,"04/22/2020"
"NHLBI",4,3,1,0,0,3,2,1,0,0,3,2,1,0,0,"04/22/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/22/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/22/2020"
"NIDDK",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/22/2020"
"NIGMS",3,2,0,1,0,3,2,0,1,0,3,2,0,1,0,"04/22/2020"
"NINDS",9,4,0,5,0,4,2,0,2,0,3,2,0,1,0,"04/22/2020"
"All DACs",166,138,4,8,16,32,26,4,4,1,27,22,4,3,1,"04/22/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/23/2020"
"JAAMH",31,10,6,11,4,6,3,1,2,1,5,2,1,2,1,"04/23/2020"
"NCI DAC",54,54,0,0,0,20,20,0,0,0,18,18,0,0,0,"04/23/2020"
"NHGRI",25,22,3,0,0,16,14,2,0,0,15,13,2,0,0,"04/23/2020"
"NHLBI",30,1,2,0,27,4,1,2,0,1,3,1,1,0,1,"04/23/2020"
"NIGMS",4,3,0,0,1,3,2,0,0,1,3,2,0,0,1,"04/23/2020"
"NINDS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/23/2020"
"All DACs",148,93,11,12,32,38,33,5,3,3,31,28,4,3,3,"04/23/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/24/2020"
"JAAMH",60,37,6,1,16,7,5,1,1,2,6,4,1,1,2,"04/24/2020"
"NCI DAC",35,33,2,0,0,13,13,1,0,0,12,12,1,0,0,"04/24/2020"
"NHGRI",27,23,3,0,1,10,7,2,0,1,10,7,2,0,1,"04/24/2020"
"NHLBI",53,40,13,0,0,3,1,2,0,0,3,1,2,0,0,"04/24/2020"
"NIAID",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/24/2020"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/24/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/24/2020"
"NIDDK",2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,"04/24/2020"
"NINDS",23,22,0,0,1,5,4,0,0,1,5,4,0,0,1,"04/24/2020"
"All DACs",205,161,24,1,19,30,25,6,1,3,24,19,6,1,3,"04/24/2020"
"NCI DAC",5,3,2,0,0,4,3,1,0,0,4,3,1,0,0,"04/25/2020"
"NHGRI",3,0,3,0,0,3,0,3,0,0,3,0,3,0,0,"04/25/2020"
"NIAID",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"04/25/2020"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/25/2020"
"NIDDK",5,0,0,0,5,1,0,0,0,1,1,0,0,0,1,"04/25/2020"
"All DACs",19,6,5,0,8,5,4,3,0,1,5,4,3,0,1,"04/25/2020"
"JAAMH",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/26/2020"
"NCI DAC",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/26/2020"
"NEI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2020"
"NHGRI",6,4,2,0,0,5,4,2,0,0,5,4,2,0,0,"04/26/2020"
"NHLBI",2,1,1,0,0,2,1,1,0,0,2,1,1,0,0,"04/26/2020"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/26/2020"
"All DACs",23,20,3,0,0,7,5,3,0,0,7,5,3,0,0,"04/26/2020"
"JAAMH",61,49,0,1,11,7,7,0,1,1,7,7,0,1,1,"04/27/2020"
"NCI DAC",40,14,26,0,0,13,7,7,0,0,13,7,7,0,0,"04/27/2020"
"NEI",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/27/2020"
"NHGRI",48,34,13,0,1,16,13,2,0,1,16,13,2,0,1,"04/27/2020"
"NHLBI",99,13,3,0,83,6,4,1,0,1,6,4,1,0,1,"04/27/2020"
"NIDCR",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"04/27/2020"
"NIDDK",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/27/2020"
"NINDS",9,9,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/27/2020"
"All DACs",267,127,42,1,97,31,23,9,1,4,30,23,9,1,4,"04/27/2020"
"CDAC",2,1,0,0,1,2,1,0,0,1,2,1,0,0,1,"04/28/2020"
"ES DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/28/2020"
"JAAMH",51,23,0,0,28,10,9,0,0,2,9,9,0,0,1,"04/28/2020"
"NCI DAC",81,30,5,0,46,21,17,4,0,1,21,17,4,0,1,"04/28/2020"
"NEI",12,4,0,0,8,3,1,0,0,2,3,1,0,0,2,"04/28/2020"
"NHGRI",87,13,74,0,0,16,12,4,0,0,15,12,4,0,0,"04/28/2020"
"NHLBI",71,23,2,0,46,9,5,1,0,3,8,5,1,0,2,"04/28/2020"
"NIAID",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"04/28/2020"
"NIAMS",9,0,0,0,9,1,0,0,0,1,1,0,0,0,1,"04/28/2020"
"NICHD",8,1,0,0,7,3,1,0,0,2,2,1,0,0,1,"04/28/2020"
"NIDCR",10,2,0,0,8,2,1,0,0,1,2,1,0,0,1,"04/28/2020"
"NIDDK",3,1,0,0,2,3,1,0,0,2,3,1,0,0,2,"04/28/2020"
"NIGMS",7,0,0,0,7,1,0,0,0,1,1,0,0,0,1,"04/28/2020"
"NINDS",17,1,0,0,16,2,1,0,0,1,2,1,0,0,1,"04/28/2020"
"NINR DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/28/2020"
"All DACs",362,99,81,0,182,42,36,8,0,4,40,35,8,0,3,"04/28/2020"
"CDAC",6,4,0,0,2,5,4,0,0,1,5,4,0,0,1,"04/29/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/29/2020"
"JAAMH",100,79,0,18,3,12,11,0,2,1,9,8,0,1,1,"04/29/2020"
"NCI DAC",257,216,38,0,3,19,15,5,0,1,18,15,4,0,1,"04/29/2020"
"NEI",18,10,8,0,0,4,4,3,0,0,3,3,2,0,0,"04/29/2020"
"NHGRI",148,92,56,0,0,14,10,4,0,0,12,8,4,0,0,"04/29/2020"
"NHLBI",141,65,63,0,13,11,8,4,0,1,9,7,3,0,1,"04/29/2020"
"NIAID",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"04/29/2020"
"NIAMS",13,12,0,0,1,4,3,0,0,1,3,2,0,0,1,"04/29/2020"
"NICHD",9,8,0,0,1,4,3,0,0,1,3,2,0,0,1,"04/29/2020"
"NIDCR",10,10,0,0,0,2,2,0,0,0,2,2,0,0,0,"04/29/2020"
"NIDDK",9,8,0,0,1,6,5,0,0,1,6,5,0,0,1,"04/29/2020"
"NIGMS",13,10,3,0,0,4,3,2,0,0,3,3,1,0,0,"04/29/2020"
"NINDS",31,28,1,1,1,5,3,1,1,1,5,3,1,1,1,"04/29/2020"
"NINR DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/29/2020"
"All DACs",761,547,169,20,25,34,31,9,3,1,31,28,8,2,1,"04/29/2020"
"CDAC",4,2,0,0,2,3,2,0,0,1,3,2,0,0,1,"04/30/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"04/30/2020"
"JAAMH",18,5,0,1,12,5,2,0,1,2,5,2,0,1,2,"04/30/2020"
"Kids First DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/30/2020"
"NCI DAC",47,40,3,0,4,13,8,3,0,2,13,8,3,0,2,"04/30/2020"
"NEI",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"04/30/2020"
"NHGRI",50,23,8,0,19,13,10,4,0,1,13,10,4,0,1,"04/30/2020"
"NHLBI",36,23,0,0,13,6,5,0,0,1,6,5,0,0,1,"04/30/2020"
"NIAMS",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/30/2020"
"NICHD",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"04/30/2020"
"NIDDK",3,1,1,0,1,3,1,1,0,1,3,1,1,0,1,"04/30/2020"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"04/30/2020"
"NINDS",7,6,0,0,1,5,4,0,0,1,5,4,0,0,1,"04/30/2020"
"All DACs",173,103,12,2,56,28,20,8,2,3,26,19,8,2,3,"04/30/2020"
"CDAC",6,5,0,0,1,6,5,0,0,1,6,5,0,0,1,"05/01/2020"
"ES DAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2020"
"JAAMH",74,72,0,0,2,10,9,0,0,1,10,9,0,0,1,"05/01/2020"
"NCI DAC",77,72,5,0,0,29,24,5,0,0,29,24,5,0,0,"05/01/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2020"
"NHGRI",71,65,6,0,0,23,19,4,0,0,23,19,4,0,0,"05/01/2020"
"NHLBI",30,24,6,0,0,10,6,5,0,0,10,6,5,0,0,"05/01/2020"
"NIAID",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/01/2020"
"NIAMS",9,7,2,0,0,4,4,1,0,0,4,4,1,0,0,"05/01/2020"
"NICHD",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2020"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/01/2020"
"NIGMS",5,2,1,2,0,2,2,1,1,0,2,2,1,1,0,"05/01/2020"
"NINDS",14,14,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/01/2020"
"All DACs",297,271,21,2,3,59,50,13,1,2,58,50,13,1,2,"05/01/2020"
"NCI DAC",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/02/2020"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2020"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2020"
"NIGMS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/02/2020"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/02/2020"
"All DACs",10,9,1,0,0,4,4,1,0,0,4,4,1,0,0,"05/02/2020"
"NCI DAC",9,2,3,0,4,7,2,3,0,2,6,2,3,0,2,"05/03/2020"
"NHGRI",3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/03/2020"
"NHLBI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2020"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2020"
"NIGMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/03/2020"
"All DACs",16,9,3,0,4,11,6,3,0,2,10,6,3,0,2,"05/03/2020"
"CDAC",6,6,0,0,0,4,4,0,0,0,4,4,0,0,0,"05/04/2020"
"ES DAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/04/2020"
"JAAMH",64,58,6,0,0,10,10,1,0,0,9,9,1,0,0,"05/04/2020"
"NCI DAC",323,305,17,0,1,31,26,7,0,1,30,25,7,0,1,"05/04/2020"
"NEI",9,9,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/04/2020"
"NHGRI",148,133,8,0,7,19,17,5,0,1,19,17,5,0,1,"05/04/2020"
"NHLBI",78,72,3,0,3,12,8,2,0,2,12,8,2,0,2,"05/04/2020"
"NIAMS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/04/2020"
"NICHD",4,4,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/04/2020"
"NIDDK",15,10,1,0,4,6,4,1,0,1,6,4,1,0,1,"05/04/2020"
"NIGMS",16,15,0,1,0,4,3,0,1,0,4,3,0,1,0,"05/04/2020"
"NINDS",45,42,0,0,3,7,7,0,0,1,7,7,0,0,1,"05/04/2020"
"All DACs",713,659,35,1,18,58,50,15,1,4,52,45,15,1,4,"05/04/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2020"
"JAAMH",30,17,12,1,0,6,3,2,1,0,6,3,2,1,0,"05/05/2020"
"Kids First DAC",10,10,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2020"
"NCI DAC",89,88,1,0,0,26,25,1,0,0,24,23,1,0,0,"05/05/2020"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/05/2020"
"NHGRI",33,25,6,0,2,16,13,5,0,1,15,13,4,0,1,"05/05/2020"
"NHLBI",35,16,13,0,6,14,6,6,0,4,9,6,4,0,2,"05/05/2020"
"NIGMS",4,3,0,0,1,3,2,0,0,1,3,2,0,0,1,"05/05/2020"
"NINDS",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/05/2020"
"All DACs",210,168,32,1,9,52,40,13,1,6,42,35,10,1,4,"05/05/2020"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/06/2020"
"JAAMH",81,74,2,5,0,7,4,1,3,0,7,4,1,3,0,"05/06/2020"
"NCI DAC",58,52,6,0,0,18,14,6,0,0,16,12,6,0,0,"05/06/2020"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/06/2020"
"NHGRI",38,31,7,0,0,12,10,2,0,0,12,10,2,0,0,"05/06/2020"
"NHLBI",67,52,15,0,0,7,3,5,0,0,5,3,3,0,0,"05/06/2020"
"NIAMS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"05/06/2020"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/06/2020"
"NIDCR",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/06/2020"
"NIDDK",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"05/06/2020"
"NIGMS",3,1,1,0,1,2,1,1,0,1,2,1,1,0,1,"05/06/2020"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"05/06/2020"
"All DACs",264,226,32,5,1,33,23,16,3,1,29,21,14,3,1,"05/06/2020"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"05/07/2020"
"JAAMH",7,3,0,3,1,6,3,0,2,1,6,3,0,2,1,"05/07/2020"
"NCI DAC",70,69,1,0,0,15,14,1,0,0,14,13,1,0,0,"05/07/2020"
"NHGRI",46,27,18,0,1,12,9,2,0,1,11,9,2,0,1,"05/07/2020"
"NHLBI",51,23,28,0,0,4,2,4,0,0,4,2,4,0,0,"05/07/2020"
"NICHD",3,2,0,0,1,2,1,0,0,1,2,1,0,0,1,"05/07/2020"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"05/07/2020"
"NIDDK",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"05/07/2020"
