"DAC","DAR_Total.Submitted","DAR_Approved","DAR_Disapproved","DAR_Revision.Requested","DAR_In.Process","Project_Total.Submitted","Project_Approved","Project_Disapproved","Project_Revision.Requested","Project_In.Process","PI_Total.Submitted","PI_Approved","PI_Disapproved","PI_Revision.Requested","PI_In.Process","Date"
"JAAMH",5,4,0,0,1,2,1,0,0,1,2,1,0,0,1,"07/31/2015"
"NCI DAC",35,19,4,12,0,10,10,1,1,0,10,10,1,1,0,"07/31/2015"
"NHGRI",21,11,10,0,0,5,3,2,0,0,5,3,2,0,0,"07/31/2015"
"NHLBI",17,14,2,1,0,3,2,1,1,0,3,2,1,1,0,"07/31/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"07/31/2015"
"NINDS",28,28,0,0,0,2,2,0,0,0,2,2,0,0,0,"07/31/2015"
"All DACs",107,77,16,13,1,15,12,4,2,1,14,12,4,2,1,"07/31/2015"
"NCI DAC",3,2,1,0,0,2,2,1,0,0,2,2,1,0,0,"08/01/2015"
"NHGRI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/01/2015"
"NHLBI",28,0,28,0,0,1,0,1,0,0,1,0,1,0,0,"08/01/2015"
"All DACs",34,5,29,0,0,4,3,2,0,0,4,3,2,0,0,"08/01/2015"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/02/2015"
"NIAID",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/02/2015"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/02/2015"
"NIDDK",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/02/2015"
"All DACs",11,11,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/02/2015"
"CDAC",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/03/2015"
"JAAMH",49,30,6,2,11,12,11,1,2,1,12,11,1,2,1,"08/03/2015"
"NCI DAC",107,102,5,0,0,19,17,4,0,0,18,16,4,0,0,"08/03/2015"
"NEI",17,11,6,0,0,3,3,1,0,0,3,3,1,0,0,"08/03/2015"
"NHGRI",93,92,1,0,0,11,11,1,0,0,11,11,1,0,0,"08/03/2015"
"NHLBI",33,29,4,0,0,7,7,2,0,0,7,7,2,0,0,"08/03/2015"
"NIAMS",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/03/2015"
"NICHD",9,7,0,2,0,2,2,0,1,0,2,2,0,1,0,"08/03/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/03/2015"
"NIDDK",7,7,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/03/2015"
"NIGMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/03/2015"
"NINDS",23,23,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/03/2015"
"All DACs",350,313,22,4,11,39,36,6,3,1,38,35,6,3,1,"08/03/2015"
"JAAMH",17,7,6,2,2,7,3,1,2,1,7,3,1,2,1,"08/04/2015"
"NCI DAC",7,6,1,0,0,7,6,1,0,0,7,6,1,0,0,"08/04/2015"
"NHGRI",8,7,0,1,0,5,4,0,1,0,5,4,0,1,0,"08/04/2015"
"NHLBI",7,7,0,0,0,4,4,0,0,0,4,4,0,0,0,"08/04/2015"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/04/2015"
"NIDDK",9,7,0,2,0,3,1,0,2,0,3,1,0,2,0,"08/04/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/04/2015"
"All DACs",50,36,7,5,2,22,16,2,5,1,22,16,2,5,1,"08/04/2015"
"JAAMH",7,6,0,0,1,4,3,0,0,1,4,3,0,0,1,"08/05/2015"
"NCI DAC",32,27,2,2,1,15,13,2,2,1,15,13,2,2,1,"08/05/2015"
"NEI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/05/2015"
"NHGRI",20,19,1,0,0,9,8,1,0,0,9,8,1,0,0,"08/05/2015"
"NHLBI",3,2,1,0,0,3,2,1,0,0,3,2,1,0,0,"08/05/2015"
"NICHD",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/05/2015"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/05/2015"
"All DACs",70,61,4,3,2,22,20,4,3,1,21,19,4,3,1,"08/05/2015"
"JAAMH",8,4,0,4,0,1,1,0,1,0,1,1,0,1,0,"08/06/2015"
"NCI DAC",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/06/2015"
"NHGRI",4,4,0,0,0,4,4,0,0,0,4,4,0,0,0,"08/06/2015"
"NHLBI",11,10,1,0,0,4,4,1,0,0,4,4,1,0,0,"08/06/2015"
"NIAMS",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/06/2015"
"NIDDK",3,2,0,0,1,2,2,0,0,1,2,2,0,0,1,"08/06/2015"
"NINDS",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/06/2015"
"All DACs",40,34,1,4,1,10,10,1,1,1,9,9,1,1,1,"08/06/2015"
"JAAMH",5,4,0,0,1,5,4,0,0,1,3,2,0,0,1,"08/07/2015"
"NCI DAC",17,16,0,1,0,2,2,0,1,0,2,2,0,1,0,"08/07/2015"
"NHGRI",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/07/2015"
"NHLBI",21,17,1,3,0,2,2,1,1,0,2,2,1,1,0,"08/07/2015"
"All DACs",46,40,1,4,1,9,9,1,2,1,7,7,1,2,1,"08/07/2015"
"NHLBI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/08/2015"
"All DACs",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/08/2015"
"JAAMH",4,0,0,0,4,1,0,0,0,1,1,0,0,0,1,"08/09/2015"
"NCI DAC",2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,"08/09/2015"
"NEI",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/09/2015"
"NHGRI",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/09/2015"
"NHLBI",11,9,0,2,0,1,1,0,1,0,1,1,0,1,0,"08/09/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/09/2015"
"All DACs",20,10,0,3,7,1,1,0,1,1,1,1,0,1,1,"08/09/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/10/2015"
"JAAMH",23,23,0,0,0,9,9,0,0,0,2,2,0,0,0,"08/10/2015"
"NCI DAC",30,22,1,7,0,19,15,1,6,0,9,6,1,4,0,"08/10/2015"
"NEI",9,9,0,0,0,2,2,0,0,0,1,1,0,0,0,"08/10/2015"
"NHGRI",31,31,0,0,0,21,21,0,0,0,5,5,0,0,0,"08/10/2015"
"NHLBI",12,9,2,0,1,7,5,1,0,1,4,2,1,0,1,"08/10/2015"
"NICHD",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/10/2015"
"NIDCR",3,3,0,0,0,2,2,0,0,0,1,1,0,0,0,"08/10/2015"
"NIDDK",6,5,0,1,0,2,2,0,1,0,2,2,0,1,0,"08/10/2015"
"NIGMS",6,5,0,0,1,4,3,0,0,1,4,3,0,0,1,"08/10/2015"
"NINDS",3,3,0,0,0,3,3,0,0,0,2,2,0,0,0,"08/10/2015"
"All DACs",126,113,3,8,2,55,50,2,7,2,16,12,2,5,2,"08/10/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2015"
"JAAMH",48,28,11,3,6,9,5,2,1,2,8,5,2,1,2,"08/11/2015"
"NCI DAC",37,23,12,1,1,13,10,2,1,1,12,9,2,1,1,"08/11/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2015"
"NHGRI",20,13,0,0,7,7,5,0,0,2,7,5,0,0,2,"08/11/2015"
"NHLBI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/11/2015"
"NIAMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2015"
"NINDS",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/11/2015"
"All DACs",120,79,23,4,14,21,16,4,2,3,19,14,4,2,3,"08/11/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/12/2015"
"ES DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/12/2015"
"JAAMH",87,32,0,1,54,7,6,0,1,1,6,5,0,1,1,"08/12/2015"
"NCI DAC",90,40,4,1,45,13,10,3,1,2,10,8,3,1,2,"08/12/2015"
"NEI",10,0,0,0,10,1,0,0,0,1,1,0,0,0,1,"08/12/2015"
"NHGRI",94,93,1,0,0,5,5,1,0,0,5,5,1,0,0,"08/12/2015"
"NHLBI",65,13,12,0,40,7,2,3,0,2,7,2,3,0,2,"08/12/2015"
"NIAMS",7,1,0,0,6,2,1,0,0,1,2,1,0,0,1,"08/12/2015"
"NICHD",8,0,6,2,0,2,0,2,1,0,2,0,2,1,0,"08/12/2015"
"NIDCR",3,0,0,0,3,1,0,0,0,1,1,0,0,0,1,"08/12/2015"
"NIDDK",31,0,0,31,0,2,0,0,2,0,2,0,0,2,0,"08/12/2015"
"NIGMS",8,1,0,1,6,3,1,0,1,1,3,1,0,1,1,"08/12/2015"
"NINDS",24,4,0,0,20,2,1,0,0,1,2,1,0,0,1,"08/12/2015"
"NINR DAC",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/12/2015"
"All DACs",430,185,23,36,186,21,16,7,5,3,17,13,7,5,3,"08/12/2015"
"ES DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/13/2015"
"JAAMH",16,10,0,6,0,5,4,0,2,0,3,2,0,2,0,"08/13/2015"
"NCI DAC",25,23,2,0,0,5,4,2,0,0,5,4,2,0,0,"08/13/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/13/2015"
"NHGRI",14,13,1,0,0,6,6,1,0,0,5,5,1,0,0,"08/13/2015"
"NHLBI",7,2,5,0,0,3,1,3,0,0,2,1,2,0,0,"08/13/2015"
"NIAID",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/13/2015"
"NIDDK",2,2,0,0,0,2,2,0,0,0,1,1,0,0,0,"08/13/2015"
"NIGMS",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"08/13/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/13/2015"
"All DACs",70,55,9,6,0,18,14,6,2,0,13,11,5,2,0,"08/13/2015"
"JAAMH",5,2,1,1,1,3,2,1,1,1,3,2,1,1,1,"08/14/2015"
"NCI DAC",21,17,2,1,1,5,4,1,1,1,4,3,1,1,1,"08/14/2015"
"NHGRI",9,7,2,0,0,4,4,1,0,0,3,3,1,0,0,"08/14/2015"
"NHLBI",12,8,4,0,0,2,2,1,0,0,2,2,1,0,0,"08/14/2015"
"All DACs",47,34,9,2,2,9,8,3,2,1,8,7,3,2,1,"08/14/2015"
"All DACs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08/15/2015"
"JAAMH",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/16/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/16/2015"
"NHGRI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/16/2015"
"All DACs",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/16/2015"
"ES DAC",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"08/17/2015"
"JAAMH",8,5,0,0,3,4,2,0,0,2,4,2,0,0,2,"08/17/2015"
"NCI DAC",73,26,37,9,1,14,11,3,2,1,14,11,3,2,1,"08/17/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/17/2015"
"NHGRI",25,12,13,0,0,9,7,3,0,0,7,5,3,0,0,"08/17/2015"
"NHLBI",9,7,2,0,0,3,2,1,0,0,3,2,1,0,0,"08/17/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/17/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/17/2015"
"NIGMS",2,1,0,1,0,2,1,0,1,0,2,1,0,1,0,"08/17/2015"
"All DACs",123,56,52,11,4,22,16,6,3,3,19,13,6,3,3,"08/17/2015"
"ES DAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/18/2015"
"JAAMH",67,12,1,0,54,5,3,1,0,1,5,3,1,0,1,"08/18/2015"
"NCI DAC",81,36,6,2,37,9,8,2,1,1,9,8,2,1,1,"08/18/2015"
"NEI",10,0,0,0,10,1,0,0,0,1,1,0,0,0,1,"08/18/2015"
"NHGRI",60,58,2,0,0,5,5,1,0,0,5,5,1,0,0,"08/18/2015"
"NHLBI",59,22,37,0,0,5,4,1,0,0,5,4,1,0,0,"08/18/2015"
"NIAMS",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"08/18/2015"
"NIDCR",6,3,0,0,3,2,1,0,0,1,2,1,0,0,1,"08/18/2015"
"NIDDK",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/18/2015"
"NIGMS",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"08/18/2015"
"NINDS",20,12,8,0,0,1,1,1,0,0,1,1,1,0,0,"08/18/2015"
"NINR DAC",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"08/18/2015"
"All DACs",324,150,55,3,116,14,13,3,2,1,14,13,3,2,1,"08/18/2015"
"CDAC",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/19/2015"
"JAAMH",16,11,0,5,0,3,2,0,2,0,3,2,0,2,0,"08/19/2015"
"NCI DAC",49,46,1,2,0,8,8,1,2,0,8,8,1,2,0,"08/19/2015"
"NHGRI",41,39,2,0,0,7,6,2,0,0,7,6,2,0,0,"08/19/2015"
"NHLBI",16,16,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/19/2015"
"NIAMS",3,3,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/19/2015"
"NIDDK",19,19,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/19/2015"
"NIGMS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/19/2015"
"NINDS",2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/19/2015"
"All DACs",153,143,3,7,0,12,12,2,3,0,12,12,2,3,0,"08/19/2015"
"JAAMH",7,7,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/20/2015"
"NCI DAC",5,3,2,0,0,4,3,1,0,0,4,3,1,0,0,"08/20/2015"
"NHGRI",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/20/2015"
"NHLBI",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/20/2015"
"NICHD",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/20/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/20/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/20/2015"
"All DACs",21,17,2,0,2,10,9,1,0,1,10,9,1,0,1,"08/20/2015"
"JAAMH",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/21/2015"
"NCI DAC",24,23,1,0,0,9,9,1,0,0,9,9,1,0,0,"08/21/2015"
"NHGRI",17,16,1,0,0,4,4,1,0,0,4,4,1,0,0,"08/21/2015"
"NHLBI",10,2,2,6,0,4,1,2,1,0,4,1,2,1,0,"08/21/2015"
"All DACs",52,42,4,6,0,14,12,4,1,0,14,12,4,1,0,"08/21/2015"
"NCI DAC",11,10,1,0,0,1,1,1,0,0,1,1,1,0,0,"08/22/2015"
"All DACs",11,10,1,0,0,1,1,1,0,0,1,1,1,0,0,"08/22/2015"
"NHGRI",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/23/2015"
"NHLBI",3,3,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/23/2015"
"All DACs",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/23/2015"
"JAAMH",15,14,0,0,1,6,5,0,0,1,6,5,0,0,1,"08/24/2015"
"NCI DAC",30,29,1,0,0,6,5,1,0,0,6,5,1,0,0,"08/24/2015"
"NEI",5,4,0,0,1,2,1,0,0,1,2,1,0,0,1,"08/24/2015"
"NHGRI",13,13,0,0,0,6,6,0,0,0,6,6,0,0,0,"08/24/2015"
"NHLBI",5,3,2,0,0,3,1,2,0,0,3,1,2,0,0,"08/24/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/24/2015"
"NIDDK",3,3,0,0,0,2,2,0,0,0,1,1,0,0,0,"08/24/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/24/2015"
"All DACs",73,68,3,0,2,17,14,3,0,1,15,12,3,0,1,"08/24/2015"
"JAAMH",6,5,0,1,0,1,1,0,1,0,1,1,0,1,0,"08/25/2015"
"NCI DAC",14,11,1,2,0,10,9,1,1,0,10,9,1,1,0,"08/25/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/25/2015"
"NHGRI",11,11,0,0,0,7,7,0,0,0,7,7,0,0,0,"08/25/2015"
"NHLBI",8,8,0,0,0,3,3,0,0,0,3,3,0,0,0,"08/25/2015"
"NICHD",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/25/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/25/2015"
"NIDDK",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/25/2015"
"All DACs",47,43,1,3,0,18,17,1,2,0,16,15,1,2,0,"08/25/2015"
"JAAMH",24,23,0,1,0,5,5,0,1,0,4,4,0,1,0,"08/26/2015"
"NCI DAC",30,16,1,13,0,13,12,1,1,0,13,12,1,1,0,"08/26/2015"
"NEI",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/26/2015"
"NHGRI",21,16,5,0,0,8,8,3,0,0,8,8,3,0,0,"08/26/2015"
"NHLBI",17,7,4,2,4,4,3,1,1,1,4,3,1,1,1,"08/26/2015"
"NIAMS",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/26/2015"
"NIDDK",10,10,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/26/2015"
"NINDS",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/26/2015"
"All DACs",118,88,10,16,4,21,20,4,2,1,20,19,4,2,1,"08/26/2015"
"JAAMH",6,2,0,0,4,3,2,0,0,1,3,2,0,0,1,"08/27/2015"
"NCI DAC",23,18,1,2,2,7,4,1,1,1,7,4,1,1,1,"08/27/2015"
"NEI",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"08/27/2015"
"NHGRI",8,8,0,0,0,5,5,0,0,0,5,5,0,0,0,"08/27/2015"
"NHLBI",36,7,12,17,0,4,2,1,1,0,4,2,1,1,0,"08/27/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/27/2015"
"All DACs",75,36,13,19,7,13,11,2,2,1,13,11,2,2,1,"08/27/2015"
"CDAC",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"08/28/2015"
"JAAMH",6,5,0,1,0,4,3,0,1,0,4,3,0,1,0,"08/28/2015"
"NCI DAC",9,8,1,0,0,7,7,1,0,0,7,7,1,0,0,"08/28/2015"
"NHGRI",4,3,1,0,0,2,2,1,0,0,2,2,1,0,0,"08/28/2015"
"NHLBI",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/28/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/28/2015"
"All DACs",27,23,2,2,0,13,11,2,2,0,13,11,2,2,0,"08/28/2015"
"NHLBI",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"08/29/2015"
"All DACs",6,0,0,0,6,1,0,0,0,1,1,0,0,0,1,"08/29/2015"
"NCI DAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/30/2015"
"NIGMS",2,0,1,0,1,2,0,1,0,1,2,0,1,0,1,"08/30/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/30/2015"
"All DACs",4,2,1,0,1,4,2,1,0,1,4,2,1,0,1,"08/30/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"08/31/2015"
"JAAMH",15,14,0,1,0,7,7,0,1,0,5,5,0,1,0,"08/31/2015"
"NCI DAC",67,48,3,2,14,16,14,1,1,1,14,12,1,1,1,"08/31/2015"
"NEI",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/31/2015"
"NHGRI",13,13,0,0,0,7,7,0,0,0,7,7,0,0,0,"08/31/2015"
"NHLBI",59,34,8,17,0,9,6,3,1,0,9,6,3,1,0,"08/31/2015"
"NIDDK",6,6,0,0,0,2,2,0,0,0,2,2,0,0,0,"08/31/2015"
"All DACs",165,120,11,20,14,31,26,4,3,1,26,21,4,3,1,"08/31/2015"
"JAAMH",51,42,6,3,0,13,12,1,2,0,11,10,1,2,0,"09/01/2015"
"NCI DAC",51,45,6,0,0,27,26,2,0,0,24,23,2,0,0,"09/01/2015"
"NEI",16,16,0,0,0,4,4,0,0,0,4,4,0,0,0,"09/01/2015"
"NHGRI",30,29,1,0,0,18,17,1,0,0,17,16,1,0,0,"09/01/2015"
"NHLBI",13,12,1,0,0,4,4,1,0,0,4,4,1,0,0,"09/01/2015"
"NIAID",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/01/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/01/2015"
"NICHD",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/01/2015"
"NIDDK",4,0,0,4,0,1,0,0,1,0,1,0,0,1,0,"09/01/2015"
"NIGMS",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,"09/01/2015"
"NINDS",6,6,0,0,0,3,3,0,0,0,3,3,0,0,0,"09/01/2015"
"All DACs",175,153,14,8,0,57,54,5,3,0,47,44,5,3,0,"09/01/2015"
"JAAMH",8,8,0,0,0,7,7,0,0,0,7,7,0,0,0,"09/02/2015"
"NCI DAC",33,29,4,0,0,9,7,3,0,0,9,7,3,0,0,"09/02/2015"
"NHGRI",33,32,1,0,0,7,7,1,0,0,7,7,1,0,0,"09/02/2015"
"NHLBI",9,6,3,0,0,4,2,2,0,0,3,2,1,0,0,"09/02/2015"
"NIDCR",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/02/2015"
"NIGMS",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/02/2015"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/02/2015"
"All DACs",90,82,8,0,0,25,21,5,0,0,24,21,4,0,0,"09/02/2015"
"CDAC",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/03/2015"
"JAAMH",37,37,0,0,0,7,7,0,0,0,7,7,0,0,0,"09/03/2015"
"NCI DAC",33,28,2,3,0,12,8,2,3,0,10,7,2,2,0,"09/03/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/03/2015"
"NHGRI",33,32,1,0,0,12,12,1,0,0,11,11,1,0,0,"09/03/2015"
"NHLBI",59,49,8,2,0,6,4,2,1,0,6,4,2,1,0,"09/03/2015"
"NIAMS",4,4,0,0,0,2,2,0,0,0,2,2,0,0,0,"09/03/2015"
"NIDDK",5,5,0,0,0,3,3,0,0,0,3,3,0,0,0,"09/03/2015"
"NIGMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/03/2015"
"NINDS",7,6,1,0,0,3,3,1,0,0,3,3,1,0,0,"09/03/2015"
"All DACs",181,164,12,5,0,26,20,5,4,0,23,18,5,3,0,"09/03/2015"
"JAAMH",23,14,0,8,1,6,5,0,1,1,6,5,0,1,1,"09/04/2015"
"NCI DAC",10,9,1,0,0,5,5,1,0,0,5,5,1,0,0,"09/04/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/04/2015"
"NHGRI",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"09/04/2015"
"NHLBI",3,1,2,0,0,2,1,1,0,0,2,1,1,0,0,"09/04/2015"
"NINDS",4,4,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/04/2015"
"All DACs",46,34,3,8,1,11,9,2,1,1,11,9,2,1,1,"09/04/2015"
"JAAMH",8,8,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/05/2015"
"NEI",2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,"09/05/2015"
"NHGRI",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,"09/05/2015"
"All DACs",11,9,2,0,0,1,1,1,0,0,1,1,1,0,0,"09/05/2015"
"JAAMH",11,6,0,5,0,1,1,0,1,0,1,1,0,1,0,"09/06/2015"
"NEI",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/06/2015"
"NHLBI",17,0,17,0,0,1,0,1,0,0,1,0,1,0,0,"09/06/2015"
"NIDDK",2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/06/2015"
"NINDS",5,5,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/06/2015"
"All DACs",36,14,17,5,0,1,1,1,1,0,1,1,1,1,0,"09/06/2015"
"JAAMH",5,5,0,0,0,2,2,0,0,0,2,2,0,0,0,"09/07/2015"
"NCI DAC",6,5,0,1,0,6,5,0,1,0,5,5,0,1,0,"09/07/2015"
"NHGRI",3,2,1,0,0,3,2,1,0,0,3,2,1,0,0,"09/07/2015"
"NINDS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/07/2015"
"All DACs",15,13,1,1,0,10,8,1,1,0,9,8,1,1,0,"09/07/2015"
"JAAMH",78,56,0,22,0,9,7,0,4,0,8,6,0,4,0,"09/08/2015"
"NCI DAC",110,85,18,7,0,15,13,4,1,0,14,12,4,1,0,"09/08/2015"
"NEI",10,5,5,0,0,1,1,1,0,0,1,1,1,0,0,"09/08/2015"
"NHGRI",70,67,3,0,0,6,6,2,0,0,5,5,2,0,0,"09/08/2015"
"NHLBI",17,15,2,0,0,4,2,2,0,0,3,2,2,0,0,"09/08/2015"
"NIAMS",6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/08/2015"
"NIDCR",4,3,1,0,0,2,1,1,0,0,2,1,1,0,0,"09/08/2015"
"NIDDK",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/08/2015"
"NIGMS",9,5,2,2,0,4,4,1,1,0,4,4,1,1,0,"09/08/2015"
"NINDS",15,12,3,0,0,1,1,1,0,0,1,1,1,0,0,"09/08/2015"
"All DACs",320,255,34,31,0,22,17,7,4,0,21,16,7,4,0,"09/08/2015"
"JAAMH",11,9,0,1,1,7,5,0,1,1,7,5,0,1,1,"09/09/2015"
"NCI DAC",38,35,3,0,0,11,10,3,0,0,11,10,3,0,0,"09/09/2015"
"NEI",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,"09/09/2015"
"NHGRI",6,5,1,0,0,4,3,1,0,0,4,3,1,0,0,"09/09/2015"
"NHLBI",13,10,2,0,1,4,2,1,0,1,4,2,1,0,1,"09/09/2015"
"NIAMS",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"09/09/2015"
