"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NIDCR",0.4,0.4,0.4,3,3,3,16,16,16,NA,NA,NA,NA,NA,NA,19,19,19,"08/14/2020"
"NIDDK",0,1.8,0.7,17.1,17.2,17.2,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,61,61.1,61.1,"08/14/2020"
"NIGMS",0,0.4,0.3,11.9,11.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/14/2020"
"NINDS",0,0.4,0.2,4.8,5,4.9,0.2,2.2,1.2,8.3,8.3,8.3,NA,NA,NA,5,13.3,6.8,"08/14/2020"
"All DACs",0,74.9,1.9,0,31,4.6,0,43.9,5.9,0,8.3,1.4,0,0,0,0.1,61.1,10.1,"08/14/2020"
"NHGRI",0.5,0.5,0.5,3.6,3.6,3.6,0,0,0,NA,NA,NA,NA,NA,NA,3.6,3.6,3.6,"08/15/2020"
"All DACs",0.5,0.5,0.5,3.6,3.6,3.6,0,0,0,NA,NA,NA,NA,NA,NA,3.6,3.6,3.6,"08/15/2020"
"JAAMH",2.6,2.6,2.6,1.7,1.7,1.7,NA,NA,NA,NA,NA,NA,1,1,1,2.7,2.7,2.7,"08/16/2020"
"NCI DAC",0.6,0.6,0.6,7.4,7.4,7.4,0.2,3.1,2.1,NA,NA,NA,NA,NA,NA,7.5,10.5,9.5,"08/16/2020"
"NEI",2.6,2.6,2.6,28.8,28.8,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/16/2020"
"NHGRI",0,2.6,2.4,2,4.8,2.2,11.9,11.9,11.9,0,0,0,NA,NA,NA,2,16.6,3.1,"08/16/2020"
"NIAMS",5.7,5.7,5.7,0.5,0.5,0.5,NA,NA,NA,1.2,1.2,1.2,NA,NA,NA,1.8,1.8,1.8,"08/16/2020"
"NIDDK",6.5,6.5,6.5,14.8,14.8,14.8,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,58.7,58.7,58.7,"08/16/2020"
"NINDS",0,0,0,3.2,3.2,3.2,15,15,15,NA,NA,NA,NA,NA,NA,18.3,18.3,18.3,"08/16/2020"
"All DACs",0,6.5,2.6,0.5,28.8,8,0.2,43.9,17.3,0,1.2,0.1,1,1,1,1.8,58.7,10,"08/16/2020"
"ES DAC",11.9,11.9,11.9,4.1,4.1,4.1,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,11.2,11.2,11.2,"08/17/2020"
"JAAMH",0,20,3.7,1.1,2.2,1.8,10.2,10.2,10.2,NA,NA,NA,0,0,0,1.8,11.5,3.4,"08/17/2020"
"NCI DAC",0,17.9,5,0,0.9,0.1,0,1.9,0.2,0,0.1,0.1,NA,NA,NA,0,2,0.3,"08/17/2020"
"NHGRI",0,17.9,3.8,0.7,4.1,1.5,0,0.2,0,0,12,3,NA,NA,NA,0.9,16.1,2.4,"08/17/2020"
"NHLBI",0,8.2,2.5,1.3,2.8,2.1,0,8.9,3,0,8.7,2.9,NA,NA,NA,1.9,10.2,3.9,"08/17/2020"
"NICHD",5.8,5.8,5.8,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,0,0,0,4.1,4.1,4.1,"08/17/2020"
"NIDCR",17,17,17,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,16.2,16.2,16.2,16.3,16.3,16.3,"08/17/2020"
"NIDDK",10.6,10.6,10.6,14.5,14.5,14.5,43.9,43.9,43.9,NA,NA,NA,NA,NA,NA,58.3,58.3,58.3,"08/17/2020"
"All DACs",0,20,4.8,0,14.5,1.4,0,43.9,3.2,0,12,1.9,0,16.2,1.7,0,58.3,3.9,"08/17/2020"
"ES DAC",0,0,0,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,0,0,0,2.8,2.8,2.8,"08/18/2020"
"JAAMH",0,20,4.7,0.7,1.3,1,9.2,9.3,9.3,NA,NA,NA,0,0,0,1.1,10.3,5.5,"08/18/2020"
"NCI DAC",0,17,4.7,0.3,5.1,0.7,0,3.1,0.2,0,0.6,0.3,NA,NA,NA,0.5,8.2,0.9,"08/18/2020"
"NHGRI",0,20,4.2,0.8,3.3,1.4,0,11.9,2.2,0,12,0.7,NA,NA,NA,0.8,15.3,3.1,"08/18/2020"
"NHLBI",0,13.5,1.6,0.1,5.8,3.8,0,8.7,2.2,0,8.7,0.3,NA,NA,NA,1.5,9.1,5.3,"08/18/2020"
"NIAMS",0,14.9,7.2,20.7,21.3,21,1.2,7.1,4.7,1.2,1.2,1.2,NA,NA,NA,21.9,28.1,24.7,"08/18/2020"
"NICHD",0,0,0,2.9,2.9,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"08/18/2020"
"NIGMS",0,13.5,3.9,7.4,7.7,7.6,22.2,23.1,22.9,NA,NA,NA,23,23,23,29.6,30.8,30.5,"08/18/2020"
"NINDS",0,10.9,1,0.8,1.3,1.3,0.2,8,4.1,NA,NA,NA,0.2,0.2,0.2,1,9,3.3,"08/18/2020"
"All DACs",0,20,4,0.1,21.3,1.9,0,23.1,1.8,0,12,0.4,0,23,2.5,0.5,30.8,3.3,"08/18/2020"
"JAAMH",0,5.1,1.4,0,5.3,0.7,8.7,9.2,9.2,NA,NA,NA,0,0,0,5.3,13.8,9.5,"08/19/2020"
"NCI DAC",0,14,1.7,0.1,1.3,0.5,0.1,1.1,0.3,0,0.2,0.1,NA,NA,NA,0.1,2,0.7,"08/19/2020"
"NEI",0.1,0.1,0.1,25.8,25.8,25.8,18,18,18,NA,NA,NA,NA,NA,NA,43.9,43.9,43.9,"08/19/2020"
"NHGRI",0,13.9,3.4,0.5,2.6,1.1,0,11.9,0.5,0,12,4,NA,NA,NA,0.5,14.5,2.1,"08/19/2020"
"NHLBI",0,13.9,11.2,4.9,8.2,5.6,0,9.8,0.4,2.9,2.9,2.9,NA,NA,NA,4.9,15,6,"08/19/2020"
"NIDCR",0,0.8,0.3,22.7,23,22.8,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,34,34.2,34,"08/19/2020"
"NIDDK",0,13.9,0.3,55.9,56.3,56,0,0,0,NA,NA,NA,0,0,0,55.9,56.3,56.1,"08/19/2020"
"NINDS",0,5.1,2.5,0,0.2,0.1,0,0.2,0.1,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"08/19/2020"
"All DACs",0,14,6.9,0,56.3,8.5,0,18,1.5,0,12,1.9,0,0,0,0.1,56.3,9.9,"08/19/2020"
"JAAMH",1,36.1,13.1,4,4.7,4.4,8.7,8.7,8.7,NA,NA,NA,NA,NA,NA,12.7,13.4,13,"08/20/2020"
"Kids First DAC",8,8,8,0.8,0.8,0.8,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,7.9,7.9,7.9,"08/20/2020"
"NCI DAC",0,36.1,8.4,0.1,3,0.9,0,3.3,0.2,0.1,0.4,0.2,NA,NA,NA,0.4,6.2,1.1,"08/20/2020"
"NEI",2.9,2.9,2.9,24.6,24.6,24.6,21,21,21,NA,NA,NA,NA,NA,NA,45.6,45.6,45.6,"08/20/2020"
"NHGRI",0,36.1,7.4,0.3,1.6,0.5,0,12.1,0.7,0,0,0,NA,NA,NA,0.3,13.5,1.2,"08/20/2020"
"NHLBI",0.7,17.1,8.7,5.2,11,8.2,0,8.8,0.2,0,8.9,0.7,NA,NA,NA,7,14.5,8.6,"08/20/2020"
"NIDDK",2,2,2,55.1,55.1,55.1,0,0,0,NA,NA,NA,NA,NA,NA,55.1,55.1,55.1,"08/20/2020"
"NINDS",2,8,5,1.1,1.2,1.1,0,0,0,0,0,0,NA,NA,NA,1.1,1.2,1.1,"08/20/2020"
"All DACs",0,36.1,8.2,0.1,55.1,3.7,0,21,1.4,0,8.9,0.5,NA,NA,NA,0.3,55.1,5,"08/20/2020"
"CDAC",0,8.2,4.1,0,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0,0.1,0.1,"08/21/2020"
"ES DAC",0,1.9,1,0.3,6,3.1,0,0.8,0.4,NA,NA,NA,NA,NA,NA,0.3,6.8,3.6,"08/21/2020"
"JAAMH",0,10.9,1,3.2,3.3,3.2,8.7,8.7,8.7,NA,NA,NA,NA,NA,NA,11.8,12,11.9,"08/21/2020"
"NCATS",0,1.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/21/2020"
"NCI DAC",0,101.6,14.7,0.1,3.8,2.2,0,3.3,0.1,0,0.1,0.1,NA,NA,NA,0.1,5.2,2.3,"08/21/2020"
"NEI",0,0,0,23.9,23.9,23.9,21,21,21,NA,NA,NA,NA,NA,NA,44.8,44.8,44.8,"08/21/2020"
"NHGRI",0,10.9,2.3,0,0.4,0.2,0,12.1,2.3,0,0,0,NA,NA,NA,0,12.5,2.3,"08/21/2020"
"NHLBI",0,3.1,0.7,4.2,9.9,5.6,0,34.9,2.9,0,9,6.7,NA,NA,NA,6.1,39.4,10,"08/21/2020"
"NIAID",0,1.4,0.6,0,10.1,4.2,9.9,17.2,12.2,NA,NA,NA,NA,NA,NA,9.9,27.3,16.5,"08/21/2020"
"NIAMS",0,1.4,1.3,17.8,18,18,1.1,7,2.9,NA,NA,NA,NA,NA,NA,19,25,20.8,"08/21/2020"
"NICHD",0,0,0,2.9,2.9,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"08/21/2020"
"NIDCR",1.4,1.4,1.4,13,13,13,19.1,19.1,19.1,NA,NA,NA,NA,NA,NA,32.1,32.1,32.1,"08/21/2020"
"NIDDK",0,1.4,1.3,53.9,54.1,54.1,0,0,0,NA,NA,NA,NA,NA,NA,54,54.1,54.1,"08/21/2020"
"NIGMS",0,3.3,0.7,4.7,5,4.8,23.1,23.1,23.1,NA,NA,NA,NA,NA,NA,27.8,28.1,27.9,"08/21/2020"
"NINDS",0,10.9,3.1,5.8,6,5.9,0,0,0,NA,NA,NA,NA,NA,NA,5.8,6,5.9,"08/21/2020"
"All DACs",0,101.6,6.1,0,54.1,8,0,34.9,3.3,0,9,2,NA,NA,NA,0,54.1,11.2,"08/21/2020"
"NCI DAC",0,0.2,0.1,2,2.4,2.2,1,1.4,1.2,NA,NA,NA,NA,NA,NA,3.4,3.4,3.4,"08/22/2020"
"All DACs",0,0.2,0.1,2,2.4,2.2,1,1.4,1.2,NA,NA,NA,NA,NA,NA,3.4,3.4,3.4,"08/22/2020"
"NCI DAC",0.8,21,19.5,0.5,6.9,6.1,1,1,1,0,0,0,NA,NA,NA,1.5,6.9,6.2,"08/23/2020"
"NHGRI",21,21,21,7.8,7.8,7.8,NA,NA,NA,0,0,0,NA,NA,NA,7.8,7.8,7.8,"08/23/2020"
"NHLBI",0,14,7,1.7,8.2,4.9,NA,NA,NA,0,0,0,NA,NA,NA,1.7,8.2,4.9,"08/23/2020"
"NIGMS",21,21,21,2.5,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/23/2020"
"All DACs",0,21,18.8,0.5,8.2,6,1,1,1,0,0,0,NA,NA,NA,1.5,8.2,6.4,"08/23/2020"
"ES DAC",0,6.9,3.4,3.8,3.9,3.8,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,3.9,4,3.9,"08/24/2020"
"JAAMH",0,16.7,5,0,3.6,0.5,5,14.9,8.8,NA,NA,NA,0.1,0.1,0.1,0.5,15.6,8.6,"08/24/2020"
"NCI DAC",0,35.6,7.5,0,6.2,1.2,0.2,2.9,1,0.8,1.1,1,NA,NA,NA,1,9.1,2.2,"08/24/2020"
"NEI",6.9,6.9,6.9,20.9,20.9,20.9,21,21,21,NA,NA,NA,NA,NA,NA,41.9,41.9,41.9,"08/24/2020"
"NHGRI",0,16.7,4.4,7.2,11,8.1,0,9,1.2,0,0,0,NA,NA,NA,7.2,16.6,9.2,"08/24/2020"
"NHLBI",0,35.6,6,2.1,7.7,6,0,5.9,0.3,0,0,0,NA,NA,NA,2.1,8.1,6.3,"08/24/2020"
"NICHD",0,6.9,3.2,0,6.9,2.4,0,24.9,16.6,NA,NA,NA,NA,NA,NA,6.9,25,18.9,"08/24/2020"
"NIDCR",4.2,4.2,4.2,18.3,18.3,18.3,NA,NA,NA,11.2,11.2,11.2,NA,NA,NA,29.6,29.6,29.6,"08/24/2020"
"NIDDK",0,6.9,4.1,50.9,51,51,0,0,0,NA,NA,NA,NA,NA,NA,51,51.1,51,"08/24/2020"
"NIGMS",0.2,10.5,5.3,2.1,2.4,2.2,23.1,23.1,23.1,NA,NA,NA,NA,NA,NA,25.5,25.5,25.5,"08/24/2020"
"All DACs",0,35.6,5.7,0,51,8.7,0,24.9,2.2,0,11.2,1.5,0.1,0.1,0.1,0.5,51.1,11,"08/24/2020"
"CDAC",33.6,33.6,33.6,3.2,3.2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,3.2,3.2,3.2,"08/25/2020"
"ES DAC",0,0,0,3.2,3.2,3.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,3.3,3.3,3.3,"08/25/2020"
"JAAMH",10.7,33.6,19.2,2.7,3.1,3,5,11.2,7.5,NA,NA,NA,NA,NA,NA,8,14.2,10.5,"08/25/2020"
"NCI DAC",0,33.6,20.8,0.1,1,0.4,0.3,2.2,1.7,0.2,2.1,0.7,NA,NA,NA,0.3,3.2,1.4,"08/25/2020"
"NHGRI",0,33.6,24,7.1,10,9.4,0,5.2,4.7,0,0,0,NA,NA,NA,7.1,15.2,13.6,"08/25/2020"
"NHLBI",15,33.6,16.5,1.2,1.2,1.2,5.8,5.9,5.8,5.9,5.9,5.9,NA,NA,NA,7,7.1,7,"08/25/2020"
"NIAMS",33.6,33.6,33.6,14.1,14.1,14.1,7,7,7,1.1,1.1,1.1,NA,NA,NA,15.2,21.1,18.1,"08/25/2020"
"NIDCR",33.6,33.6,33.6,17,17,17,11.2,11.2,11.2,11.2,11.2,11.2,NA,NA,NA,28.2,28.2,28.2,"08/25/2020"
"NIDDK",15,15,15,50.1,50.1,50.1,0,0,0,NA,NA,NA,NA,NA,NA,50.1,50.1,50.1,"08/25/2020"
"NIGMS",15,15,15,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/25/2020"
"NINDS",33.6,33.6,33.6,2,2,2,0.3,7,3.7,NA,NA,NA,NA,NA,NA,2.3,9.1,5.7,"08/25/2020"
"All DACs",0,33.6,20.6,0.1,50.1,3,0,11.2,4.6,0,11.2,1.1,NA,NA,NA,0.3,50.1,6.5,"08/25/2020"
"CDAC",0.6,0.6,0.6,2.5,2.5,2.5,0,0,0,NA,NA,NA,NA,NA,NA,2.5,2.5,2.5,"08/26/2020"
"JAAMH",0,13.6,3.3,1.8,2.5,2.4,11.2,28.3,11.6,NA,NA,NA,NA,NA,NA,13.1,30.8,14,"08/26/2020"
"NCI DAC",0.1,11.9,4.2,0.3,4.2,1.3,0.8,2.2,1.8,0,0.8,0.3,NA,NA,NA,1.6,4.2,2.4,"08/26/2020"
"NEI",0.6,0.6,0.6,19.5,19.5,19.5,21,21,21,NA,NA,NA,NA,NA,NA,40.5,40.5,40.5,"08/26/2020"
"NHGRI",0,5,0.7,4.6,6.6,6.4,0,0,0,0,0,0,NA,NA,NA,4.6,6.6,6.4,"08/26/2020"
"NHLBI",0,13.2,3.3,0,7,4.7,0,32.8,2.3,0,5.8,4.4,NA,NA,NA,5.8,39.8,7.8,"08/26/2020"
"NICHD",0.6,0.6,0.6,5.5,5.5,5.5,0,0,0,NA,NA,NA,NA,NA,NA,5.5,5.5,5.5,"08/26/2020"
"NIGMS",0.2,0.6,0.4,0.3,7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/26/2020"
"NINDS",0.6,5,1.9,1.3,1.4,1.4,0,0,0,NA,NA,NA,NA,NA,NA,1.4,1.4,1.4,"08/26/2020"
"All DACs",0,13.6,2.7,0,19.5,2.9,0,32.8,7.9,0,5.8,3,NA,NA,NA,1.4,40.5,10.6,"08/26/2020"
"ES DAC",35.4,35.4,35.4,1.1,1.1,1.1,7,7,7,NA,NA,NA,NA,NA,NA,8.2,8.2,8.2,"08/27/2020"
"JAAMH",0,35.4,13.2,1,1.4,1.1,11.3,11.3,11.3,NA,NA,NA,0.1,0.1,0.1,1.2,12.7,8.2,"08/27/2020"
"Kids First DAC",2.3,2.3,2.3,4.3,4.3,4.3,0,0,0,2.2,2.2,2.2,NA,NA,NA,4.3,6.5,5.4,"08/27/2020"
"NCI DAC",0,24.1,2.4,0.3,3.1,1.4,0,0.8,0.1,0,0.8,0.5,NA,NA,NA,0.7,3.3,1.6,"08/27/2020"
"NHGRI",0,35.4,12.2,3.8,8.3,6.7,0,5.2,3.3,0,0,0,NA,NA,NA,4,13.5,9.6,"08/27/2020"
"NHLBI",0.1,35.4,15.2,4.1,6.3,5.5,0,32.8,17.6,0,0,0,NA,NA,NA,5.4,39.1,20.1,"08/27/2020"
"NIGMS",35.4,35.4,35.4,6.2,6.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/27/2020"
"NINDS",35.4,35.4,35.4,0,0,0,0.3,21.3,10.2,NA,NA,NA,NA,NA,NA,0.3,21.3,10.3,"08/27/2020"
"All DACs",0,35.4,12,0,8.3,2.5,0,32.8,7.7,0,2.2,0.5,0.1,0.1,0.1,0.3,39.1,8.1,"08/27/2020"
"ES DAC",0.4,13.7,4.8,0.1,0.1,0.1,0,7,2.3,NA,NA,NA,NA,NA,NA,0.1,7.2,2.5,"08/28/2020"
"JAAMH",0.1,13.7,6.7,0.1,0.2,0.1,11.1,11.3,11.2,NA,NA,NA,NA,NA,NA,11.2,11.4,11.3,"08/28/2020"
"NCI DAC",0,13.7,1.5,2.2,3,2.9,0,0.2,0.1,0.1,0.2,0.2,NA,NA,NA,2.3,3.2,3,"08/28/2020"
"NEI",0.4,0.4,0.4,17.1,17.1,17.1,21,21,21,NA,NA,NA,NA,NA,NA,38.2,38.2,38.2,"08/28/2020"
"NHGRI",0,13.7,2.4,4.9,6.8,5.1,0,14.2,2.5,0,0,0,NA,NA,NA,4.9,19.2,7.5,"08/28/2020"
"NHLBI",0,13.7,1.1,2.6,5.6,3,0,32.9,2.6,0,0,0,NA,NA,NA,2.6,38.5,5.5,"08/28/2020"
"NIDDK",0.9,0.9,0.9,47,47,47,0,0,0,NA,NA,NA,NA,NA,NA,47,47,47,"08/28/2020"
"NINDS",1,1,1,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"08/28/2020"
"All DACs",0,13.7,1.8,0.1,47,4.5,0,32.9,3,0,0.2,0.1,NA,NA,NA,0.1,47,6.9,"08/28/2020"
"JAAMH",0.4,0.4,0.4,3.4,3.4,3.4,14.7,14.7,14.7,NA,NA,NA,NA,NA,NA,18.1,18.1,18.1,"08/29/2020"
"NCI DAC",0,0.2,0.1,2,2.3,2.1,NA,NA,NA,0.1,0.2,0.1,NA,NA,NA,2.1,2.5,2.2,"08/29/2020"
"NHGRI",0,0.2,0.1,4,4.3,4.1,9.1,9.1,9.1,0,0,0,NA,NA,NA,4,13.4,7.2,"08/29/2020"
"NHLBI",0,0,0,3.4,3.4,3.4,NA,NA,NA,0,0,0,NA,NA,NA,3.4,3.4,3.4,"08/29/2020"
"All DACs",0,0.4,0,2,4.3,3.3,9.1,14.7,11.9,0,0.2,0,NA,NA,NA,2.1,18.1,4,"08/29/2020"
"JAAMH",1.9,1.9,1.9,2.1,2.1,2.1,14.7,14.7,14.7,NA,NA,NA,NA,NA,NA,16.8,16.8,16.8,"08/30/2020"
"NCI DAC",0,9.6,2.4,0.6,1.5,1,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,0.7,1.6,1.1,"08/30/2020"
"NEI",0,0,0,15.5,15.5,15.5,21,21,21,NA,NA,NA,NA,NA,NA,36.5,36.5,36.5,"08/30/2020"
"NHGRI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/30/2020"
"NHLBI",0,0,0,3.3,3.3,3.3,NA,NA,NA,0,0,0,NA,NA,NA,3.3,3.3,3.3,"08/30/2020"
"NIDCR",0,0,0,12.4,12.4,12.4,NA,NA,NA,11.2,11.2,11.2,NA,NA,NA,23.6,23.6,23.6,"08/30/2020"
"NINDS",0,0,0,3.4,3.4,3.4,NA,NA,NA,NA,NA,NA,0,0,0,3.4,3.4,3.4,"08/30/2020"
"All DACs",0,9.6,1.3,0.6,15.5,2.7,0.1,21,4.3,0,11.2,0.9,0,0,0,0.7,36.5,4.9,"08/30/2020"
"CDAC",1.9,11.9,6.9,4,4.4,4.2,0,0,0,NA,NA,NA,NA,NA,NA,4,4.4,4.2,"08/31/2020"
"JAAMH",0,17.5,4.6,1.3,1.7,1.4,14.7,14.7,14.7,NA,NA,NA,NA,NA,NA,16,16.4,16.1,"08/31/2020"
"NCI DAC",0,48.3,4.6,0,3.8,0.4,0.1,5.3,0.1,0,0.1,0.1,NA,NA,NA,0.2,9,0.5,"08/31/2020"
"NEI",3.1,32.7,7.6,14,14.2,14.2,21,21.1,21.1,NA,NA,NA,NA,NA,NA,35.1,35.4,35.3,"08/31/2020"
"NHGRI",0,48.3,7.8,2.4,4.1,3,0,20,1.4,0,21.2,3.5,NA,NA,NA,2.4,24.1,4.8,"08/31/2020"
"NHLBI",0,47.1,12.6,1.8,2,1.9,0,0,0,0,0,0,NA,NA,NA,1.8,2,1.9,"08/31/2020"
"NIAMS",10.1,10.1,10.1,8,8,8,1.1,1.1,1.1,NA,NA,NA,NA,NA,NA,9.1,9.1,9.1,"08/31/2020"
"NIDCR",3.1,3.1,3.1,11.2,11.2,11.2,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,22.4,22.4,22.4,"08/31/2020"
"NIGMS",0,3.1,0.8,1.7,2.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/31/2020"
"All DACs",0,48.3,5.4,0,14.2,1.5,0,21.1,2.5,0,21.2,0.9,NA,NA,NA,0.2,35.4,3.9,"08/31/2020"
"CDAC",0.1,21.1,6.4,2.9,3.4,3.1,0,0,0,NA,NA,NA,NA,NA,NA,2.9,3.4,3.1,"09/01/2020"
"ES DAC",4.2,69.6,36.9,2.8,3.3,3.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,2.9,3.4,3.2,"09/01/2020"
"JAAMH",0,29,2.1,0,0.8,0.5,9.4,14.7,14.6,NA,NA,NA,NA,NA,NA,10,15.5,15.1,"09/01/2020"
"Kids First DAC",1.3,1.3,1.3,0.8,0.8,0.8,1.9,1.9,1.9,NA,NA,NA,NA,NA,NA,2.6,2.6,2.6,"09/01/2020"
"NCATS",4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/01/2020"
"NCI DAC",0,92,8.8,0,2.9,0.4,0,5.3,0.2,0,5.3,0.2,NA,NA,NA,0,8.2,0.6,"09/01/2020"
"NEI",0,4.2,2.5,13,21,19.8,13.2,18,13.9,NA,NA,NA,NA,NA,NA,31.1,34.3,33.7,"09/01/2020"
"NHGRI",0,69.6,9.9,3.2,12.9,6.4,0,8,0.4,0,0,0,NA,NA,NA,3.2,15.2,6.7,"09/01/2020"
"NHLBI",0,69.6,2.3,0.7,7.4,1.2,0,9.9,4.6,0,5.9,0.2,NA,NA,NA,0.7,17.3,5.1,"09/01/2020"
"NIAID",0.1,4.2,3.2,14.1,14.6,14.2,2,2,2,NA,NA,NA,NA,NA,NA,16.1,16.6,16.2,"09/01/2020"
"NIAMS",0,4.2,1,6.9,7,7,1,7,5.1,1,1,1,NA,NA,NA,8,14,11.1,"09/01/2020"
"NICHD",4.1,4.1,4.1,2.6,2.6,2.6,0,0,0,NA,NA,NA,NA,NA,NA,2.6,2.6,2.6,"09/01/2020"
"NIDDK",0,4.2,1.1,43,43.2,43.1,0,0,0,0,0,0,NA,NA,NA,43,43.2,43.1,"09/01/2020"
"NIGMS",0,4.2,1.1,0.7,1.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/01/2020"
"NINDS",0,4.7,3,1.8,2.1,1.9,0,7.2,1.3,0,0,0,NA,NA,NA,1.8,9.3,3.1,"09/01/2020"
"All DACs",0,92,5.7,0,43.2,2.8,0,18,4.1,0,5.9,0.2,NA,NA,NA,0,43.2,6.4,"09/01/2020"
"CDAC",0.1,0.1,0.1,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"09/02/2020"
"JAAMH",0,7.3,2.1,0,1.8,0.9,8.9,14.2,13.1,NA,NA,NA,NA,NA,NA,9,14.5,14,"09/02/2020"
"NCI DAC",0,4.2,0.6,0.1,1.3,0.5,0,1.9,0.3,0,0.1,0.1,NA,NA,NA,0.1,2.1,0.7,"09/02/2020"
"NEI",0.5,0.5,0.5,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2020"
"NHGRI",0,14.2,3,7,7.3,7.1,0,0,0,0,0,0,NA,NA,NA,7,7.3,7.1,"09/02/2020"
"NHLBI",0,15.2,7.2,0,5.8,0.5,0,15.9,10.4,0,15.9,5.3,NA,NA,NA,0.2,15.9,10.8,"09/02/2020"
"NICHD",0,15.2,5.1,1.6,1.8,1.7,0,0,0,NA,NA,NA,NA,NA,NA,1.6,1.8,1.7,"09/02/2020"
"NIDDK",0,7.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2020"
"NIGMS",0.1,1.3,0.5,14.7,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/02/2020"
"NINDS",0,27.8,6.9,1,1.2,1.1,0,7.2,4.8,NA,NA,NA,14.3,14.3,14.3,1.2,15.5,8.3,"09/02/2020"
"All DACs",0,27.8,4.5,0,20,1.4,0,15.9,7.4,0,15.9,0.9,14.3,14.3,14.3,0.1,15.9,7.9,"09/02/2020"
"CDAC",0.1,0.1,0.1,0.8,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,"09/03/2020"
"JAAMH",0.1,1,0.4,0.5,1,0.6,12.3,12.3,12.3,NA,NA,NA,NA,NA,NA,12.8,13.2,12.9,"09/03/2020"
"Kids First DAC",31.9,31.9,31.9,0.8,0.8,0.8,0.8,3.5,3.1,0,0,0,NA,NA,NA,0.8,4.3,2.3,"09/03/2020"
"NCI DAC",0,170.7,13.2,0,0.8,0.5,0,5.2,0.8,0,0.1,0.1,NA,NA,NA,0.1,6.1,1.1,"09/03/2020"
"NEI",0.1,0.1,0.1,18.7,18.7,18.7,13.2,13.2,13.2,NA,NA,NA,NA,NA,NA,31.9,31.9,31.9,"09/03/2020"
"NHGRI",0,38.8,2.9,7.1,10.5,7.6,0,2.2,0.1,0,7.2,0.9,NA,NA,NA,7.1,14.5,7.8,"09/03/2020"
