"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NINDS",5.8,5.8,5.8,3.4,3.4,3.4,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,"10/29/2018"
"All DACs",0,182.6,5.4,0.1,42.2,3.5,0,46.2,7.2,0,7,0.2,0,0,0,0.1,88.3,8.3,"10/29/2018"
"CDAC",38.8,38.8,38.8,10.6,10.6,10.6,0,0,0,NA,NA,NA,NA,NA,NA,10.6,10.6,10.6,"10/30/2018"
"JAAMH",0,38.8,16.4,13.4,41.6,35.3,46.2,73.1,55.1,7.1,74,15.5,NA,NA,NA,48,115.6,76.3,"10/30/2018"
"NCI DAC",0,38.8,3.7,0,1,0.2,0,0.1,0.1,0,3,0.5,NA,NA,NA,0,3.1,0.4,"10/30/2018"
"NEI",0.1,0.1,0.1,19.9,19.9,19.9,11,11,11,NA,NA,NA,NA,NA,NA,31,31,31,"10/30/2018"
"NHGRI",0,38.8,6.1,0.9,3,1.7,0,14,3.2,0,0,0,NA,NA,NA,0.9,15.5,4.2,"10/30/2018"
"NHLBI",0,25.1,0.5,0.2,5.9,0.9,0,21.2,4,0,13.1,0.8,NA,NA,NA,0.2,27.1,4.8,"10/30/2018"
"NIAID",38.8,38.8,38.8,28.6,28.6,28.6,0,0,0,NA,NA,NA,NA,NA,NA,28.6,28.6,28.6,"10/30/2018"
"NIDDK",0.9,0.9,0.9,80.1,80.1,80.1,6,6,6,NA,NA,NA,NA,NA,NA,86.1,86.1,86.1,"10/30/2018"
"All DACs",0,38.8,3.2,0,80.1,6.4,0,73.1,8,0,74,4,NA,NA,NA,0,115.6,15.8,"10/30/2018"
"JAAMH",0,1,0.3,11.8,40.2,28.2,46.2,73.1,57.5,NA,NA,NA,NA,NA,NA,84.9,86.4,85.7,"10/31/2018"
"NCI DAC",0,20.1,3.9,0.1,1,0.6,0,0.9,0.1,0,0,0,NA,NA,NA,0.1,1,0.7,"10/31/2018"
"NHGRI",0,30,4,0,6.3,1.2,0,7,2.4,0,0,0,NA,NA,NA,0,8.9,3.5,"10/31/2018"
"NHLBI",0,30,13.7,0.1,14,0.6,0,19,0.5,NA,NA,NA,NA,NA,NA,0.1,19.1,1.1,"10/31/2018"
"NIAID",5,5,5,27,27,27,0,0,0,NA,NA,NA,NA,NA,NA,27,27,27,"10/31/2018"
"NICHD",0,1,0.5,0.9,2,1.4,0,18,9,NA,NA,NA,NA,NA,NA,0.9,20,10.4,"10/31/2018"
"NIDDK",0,0,0,79,79,79,6,6,6,NA,NA,NA,NA,NA,NA,85,85,85,"10/31/2018"
"NIGMS",0,0,0,1.8,1.8,1.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,2,2,2,"10/31/2018"
"NINDS",0,0,0,1,1,1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"10/31/2018"
"All DACs",0,30,8.8,0,79,8.2,0,73.1,14.3,0,0,0,NA,NA,NA,0,86.4,21.7,"10/31/2018"
"CDAC",0,0,0,7.9,7.9,7.9,0,0,0,NA,NA,NA,NA,NA,NA,7.9,7.9,7.9,"11/01/2018"
"ES DAC",1.9,1.9,1.9,0.1,0.1,0.1,8,8,8,NA,NA,NA,NA,NA,NA,8.1,8.1,8.1,"11/01/2018"
"JAAMH",0,51.8,9.9,10.8,39.1,29.6,46.2,73.1,57,NA,NA,NA,7.2,7.2,7.2,46.2,85.3,78.2,"11/01/2018"
"Kids First DAC",2.3,2.3,2.3,1.1,1.1,1.1,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,"11/01/2018"
"NCI DAC",0,47.5,2.1,0,3.8,1.3,0,2.3,0.1,0,0,0,NA,NA,NA,0,6.1,1.4,"11/01/2018"
"NHGRI",0,31,2.5,0.1,4.8,2.9,0,8.1,0.8,0,7,0.2,NA,NA,NA,0.1,12.8,3.3,"11/01/2018"
"NHLBI",0,7,3.4,0.1,0.3,0.2,13,18.2,15.4,0,0,0,NA,NA,NA,0.1,18.4,5.3,"11/01/2018"
"NIAMS",10.1,10.1,10.1,1.1,1.1,1.1,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,"11/01/2018"
"NIDCR",0,0,0,0.9,0.9,0.9,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,13.6,13.6,13.6,"11/01/2018"
"NIDDK",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/01/2018"
"NIGMS",0,0.3,0.1,0.6,1.1,0.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.8,1.2,0.9,"11/01/2018"
"NINDS",0,0.1,0,0.1,4,2.1,0.1,38.8,10.4,NA,NA,NA,NA,NA,NA,0.2,39,12.5,"11/01/2018"
"All DACs",0,51.8,2.6,0,39.1,2.5,0,73.1,5.8,0,7,0.1,7.2,7.2,7.2,0,85.3,5.5,"11/01/2018"
"CDAC",0.5,0.6,0.5,7,7.2,7.1,0,0,0,NA,NA,NA,NA,NA,NA,7,7.2,7.1,"11/02/2018"
"JAAMH",0.6,45.9,24.7,38,38.2,38.1,46.2,46.2,46.2,NA,NA,NA,8.2,8.2,8.2,46.2,84.4,63.6,"11/02/2018"
"NCI DAC",0,29.7,2.6,0,2.7,0.7,0,2.3,0.1,0,0,0,NA,NA,NA,0,5,0.8,"11/02/2018"
"NEI",0.6,22.5,15.2,17,17,17,0.2,11,5.6,11,11,11,NA,NA,NA,17.2,28,24.4,"11/02/2018"
"NHGRI",0,4,0.9,4,6.9,4.4,0,5.2,0.6,0,0,0,NA,NA,NA,4,12.2,5,"11/02/2018"
"NHLBI",0,36.9,9.9,2.8,3.1,2.9,14.4,43.2,25.5,0,0,0,NA,NA,NA,2.8,45.9,12.3,"11/02/2018"
"NICHD",36.9,36.9,36.9,4.9,4.9,4.9,21,21,21,NA,NA,NA,NA,NA,NA,25.8,25.8,25.8,"11/02/2018"
"NIDCR",0.7,0.7,0.7,0.2,0.2,0.2,12.7,12.7,12.7,NA,NA,NA,NA,NA,NA,13,13,13,"11/02/2018"
"NIDDK",0.6,0.6,0.6,77.1,77.1,77.1,6,6,6,NA,NA,NA,NA,NA,NA,83.2,83.2,83.2,"11/02/2018"
"NIGMS",4,4,4,42,42,42,17,17,17,NA,NA,NA,NA,NA,NA,58.9,58.9,58.9,"11/02/2018"
"NINDS",0.6,4,1.4,3,3.5,3.2,2.8,34.8,10.7,NA,NA,NA,NA,NA,NA,6,37.8,14,"11/02/2018"
"All DACs",0,45.9,8,0,77.1,10.9,0,46.2,9.6,0,11,0.6,8.2,8.2,8.2,0,84.4,19,"11/02/2018"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/03/2018"
"JAAMH",1.4,13.1,7.3,35.7,36.2,35.9,46.2,46.2,46.2,NA,NA,NA,8.2,8.2,8.2,44.3,81.9,63.1,"11/04/2018"
"NCATS",1.4,1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/04/2018"
"NCI DAC",1.4,15.9,8.6,0,0.9,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0.5,"11/04/2018"
"NHGRI",1.4,17.8,7.6,1.6,5,2.9,5.2,5.2,5.2,0,5.2,0.9,NA,NA,NA,1.6,10.2,4.9,"11/04/2018"
"NHLBI",0,1.4,0.9,1,1,1,14.4,14.4,14.4,0,0,0,NA,NA,NA,1,15.3,5.8,"11/04/2018"
"NIDCR",1.4,1.4,1.4,2.1,2.1,2.1,8.9,8.9,8.9,24.1,24.1,24.1,NA,NA,NA,11,26.2,16,"11/04/2018"
"NIDDK",4.1,4.1,4.1,81.1,81.1,81.1,5.1,5.1,5.1,NA,NA,NA,NA,NA,NA,86.2,86.2,86.2,"11/04/2018"
"NINDS",1.4,1.4,1.4,1.2,1.2,1.2,34.8,34.8,34.8,34.8,34.8,34.8,37,37,37,36,38.2,36.8,"11/04/2018"
"All DACs",0,17.8,4.8,0,81.1,8.6,0,46.2,12.9,0,34.8,6.4,8.2,37,22.6,0,86.2,19.5,"11/04/2018"
"CDAC",0.1,4.2,2.1,4,4.1,4.1,0,0,0,NA,NA,NA,NA,NA,NA,4,4.1,4.1,"11/05/2018"
"ES DAC",2.8,2.9,2.8,4,4,4,NA,NA,NA,NA,NA,NA,0,0,0,4,4,4,"11/05/2018"
"JAAMH",0.1,13,9,6.8,35.2,34.2,46.2,73.1,47,NA,NA,NA,NA,NA,NA,79.9,81.4,81.2,"11/05/2018"
"NCI DAC",0,48.9,2.8,0,4,2,0,5.3,0.7,NA,NA,NA,NA,NA,NA,0,9.3,2.7,"11/05/2018"
"NHGRI",0,13.2,2.9,0.9,4,1.8,0,5.2,1.1,0,0,0,NA,NA,NA,0.9,9.2,2.4,"11/05/2018"
"NHLBI",0,7,1.7,0.1,0.9,0.5,21.2,24.2,22.2,0,21.2,4,NA,NA,NA,0.1,24.6,13.6,"11/05/2018"
"NIAID",13.2,13.2,13.2,21.9,21.9,21.9,40.8,40.8,40.8,NA,NA,NA,NA,NA,NA,62.7,62.7,62.7,"11/05/2018"
"NIAMS",13.2,13.2,13.2,3.6,3.6,3.6,10.1,10.1,10.1,NA,NA,NA,NA,NA,NA,13.8,13.8,13.8,"11/05/2018"
"NICHD",0,0,0,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,1.9,1.9,"11/05/2018"
"NIDCR",2.8,2.8,2.8,1.3,1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/05/2018"
"NIDDK",0.1,13.2,7.6,79.9,80,79.9,5.1,5.1,5.1,NA,NA,NA,5.1,5.1,5.1,85,85.2,85.1,"11/05/2018"
"NIGMS",2.7,4.2,3,0.4,42.3,14.3,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,56,56.2,56.1,"11/05/2018"
"NINDS",0,0.1,0.1,0,0.2,0.2,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,0.7,0.9,0.8,"11/05/2018"
"All DACs",0,48.9,3.5,0,80,9.9,0,73.1,12.6,0,21.2,2.3,0,5.1,3.8,0,85.2,21,"11/05/2018"
"JAAMH",0,4,1.4,6.4,33.9,24.7,46.2,73.1,55.2,NA,NA,NA,NA,NA,NA,79.5,80.1,79.9,"11/06/2018"
"NCI DAC",0,11.1,1.8,0,3.3,0.7,0,5.3,0.3,0,0,0,NA,NA,NA,0,8.6,1,"11/06/2018"
"NHGRI",0,4.2,2,2.7,3.3,3.1,0,5.2,2.4,0,5.2,1.8,NA,NA,NA,2.7,8.6,5.5,"11/06/2018"
"NHLBI",0,4,0.6,0.1,0.7,0.4,20,20.2,20.2,0,0,0,NA,NA,NA,0.2,20.7,14.4,"11/06/2018"
"NIAMS",0,1,0.5,2.9,3.5,3.2,10,10,10,NA,NA,NA,NA,NA,NA,12.9,13.5,13.2,"11/06/2018"
"NIDCR",5,5,5,2.8,2.8,2.8,21.2,21.2,21.2,21.2,21.2,21.2,NA,NA,NA,24,24,24,"11/06/2018"
"NINDS",0,0,0,0.3,0.3,0.3,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"11/06/2018"
"All DACs",0,11.1,1.6,0,33.9,2.5,0,73.1,8.8,0,21.2,2,NA,NA,NA,0,80.1,10,"11/06/2018"
"ES DAC",0,0,0,2.4,2.4,2.4,11.9,11.9,11.9,NA,NA,NA,NA,NA,NA,14.2,14.2,14.2,"11/07/2018"
"JAAMH",0.1,6,3.4,32.9,33.2,33,46.2,46.2,46.2,7.9,8,7.9,NA,NA,NA,40.9,79.4,56.7,"11/07/2018"
"NCI DAC",0,25.9,0.5,0,2.2,2,0,5.3,0.5,0,0.1,0.1,NA,NA,NA,0.1,7.5,2.4,"11/07/2018"
"NHGRI",0,5.1,2.1,0.7,2.2,1.4,0,0,0,0,0,0,NA,NA,NA,0.7,2.2,1.4,"11/07/2018"
"NHLBI",0.9,22.8,20.9,0,7.1,1.1,0,21.9,2.7,0,0,0,NA,NA,NA,0,28.9,3.7,"11/07/2018"
"NIDCR",0,0,0,2.3,2.3,2.3,NA,NA,NA,34.2,34.2,34.2,NA,NA,NA,36.5,36.5,36.5,"11/07/2018"
"NIDDK",6,6,6,78.1,78.1,78.1,5.1,5.1,5.1,NA,NA,NA,NA,NA,NA,83.2,83.2,83.2,"11/07/2018"
"NIGMS",0,0,0,40.5,40.5,40.5,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,54.4,54.4,54.4,"11/07/2018"
"All DACs",0,25.9,9.2,0,78.1,4.9,0,46.2,3.2,0,34.2,4.4,13.9,13.9,13.9,0,83.2,8.5,"11/07/2018"
"CDAC",4.9,4.9,4.9,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"11/08/2018"
"ES DAC",1.8,1.8,1.8,1.5,1.5,1.5,NA,NA,NA,NA,NA,NA,0,0,0,1.5,1.5,1.5,"11/08/2018"
"JAAMH",0,0,0,32.1,32.1,32.1,NA,NA,NA,8,8,8,NA,NA,NA,40,40,40,"11/08/2018"
"NCI DAC",0.2,48.1,6,0,0.9,0.3,0,5.3,0.5,0.1,0.1,0.1,NA,NA,NA,0,6.2,0.8,"11/08/2018"
"NHGRI",0,10,2.9,0.1,7.6,3.1,0,5.2,1.6,0,0,0,NA,NA,NA,0.1,11.9,4.4,"11/08/2018"
"NHLBI",0.5,20.1,8,0.2,19.9,14,5.2,15.2,12.7,0,0,0,NA,NA,NA,0.2,21.5,17.2,"11/08/2018"
"NICHD",0,29,9.7,4.6,4.6,4.6,20,20,20,NA,NA,NA,NA,NA,NA,24.6,24.6,24.6,"11/08/2018"
"All DACs",0,48.1,7,0,32.1,9.6,0,20,4.1,0,8,2.3,0,0,0,0,40,12.8,"11/08/2018"
"JAAMH",2,133,45.6,31,31,31,49,49,49,NA,NA,NA,NA,NA,NA,80,80,80,"11/09/2018"
"NCI DAC",0,8.3,3.8,0,3.2,1.3,0,10.9,0.7,NA,NA,NA,NA,NA,NA,0,11,2,"11/09/2018"
"NHGRI",0,323.1,67.5,4.3,7.1,5.4,0,4.3,3.4,0,0,0,NA,NA,NA,4.3,11.4,7.1,"11/09/2018"
"NHLBI",0,30,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/09/2018"
"NIGMS",0,0.8,0.4,37.9,38.6,38.2,13.9,13.9,13.9,NA,NA,NA,NA,NA,NA,51.8,52.5,52.1,"11/09/2018"
"All DACs",0,323.1,28,0,38.6,6.3,0,49,4.4,0,0,0,NA,NA,NA,0,80,9.9,"11/09/2018"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/10/2018"
"NCI DAC",6.7,33.1,15,1,1.6,1.5,0,0,0,0,0,0,NA,NA,NA,1,1.6,1.5,"11/11/2018"
"NHLBI",5.8,5.8,5.8,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"11/11/2018"
"All DACs",5.8,33.1,13.1,1,3,1.8,0,0,0,0,0,0,NA,NA,NA,1,3,1.8,"11/11/2018"
"ES DAC",49,49,49,8.8,8.8,8.8,0,0,0,NA,NA,NA,NA,NA,NA,8.8,8.8,8.8,"11/12/2018"
"JAAMH",0,17,1.1,27.8,28.3,28.1,46.2,46.2,46.2,8,8,8,NA,NA,NA,36.1,74.5,59,"11/12/2018"
"NCI DAC",0,49,12.5,0.3,3,1.4,0,4.8,0.4,0,0,0,NA,NA,NA,0.3,7.8,1.8,"11/12/2018"
"NHGRI",0,56,12.9,0.9,4,2.5,0,4.3,2.4,0,4.3,0.2,NA,NA,NA,0.9,8.4,3.9,"11/12/2018"
"NHLBI",0,56,5,1.9,2.2,2.2,5.2,14.9,14.2,0,4.8,3.6,NA,NA,NA,2,17.1,12.5,"11/12/2018"
"NIAMS",1.8,2.7,2.4,2.5,2.7,2.6,4.6,13.5,10.5,NA,NA,NA,NA,NA,NA,7.2,16,13.1,"11/12/2018"
"NICHD",0,56,19.6,0.7,1.2,1,0,20,10,NA,NA,NA,0,0,0,1,20.8,7.7,"11/12/2018"
"NIDCR",1.8,1.8,1.8,2.7,2.7,2.7,4.6,4.6,4.6,NA,NA,NA,NA,NA,NA,7.2,7.2,7.2,"11/12/2018"
"NIDDK",1.8,1.8,1.8,73.4,73.4,73.4,5.1,5.1,5.1,NA,NA,NA,NA,NA,NA,78.5,78.5,78.5,"11/12/2018"
"NIGMS",0.3,4.8,2.6,35.4,49.2,42.3,0,13.9,6.9,NA,NA,NA,NA,NA,NA,49.2,49.2,49.2,"11/12/2018"
"All DACs",0,56,10.1,0.3,73.4,5.9,0,46.2,7.7,0,8,2.1,0,0,0,0.3,78.5,12.1,"11/12/2018"
"CDAC",25.9,25.9,25.9,15,15,15,0,0,0,NA,NA,NA,NA,NA,NA,15,15,15,"11/13/2018"
"ES DAC",0,0.9,0.3,7.9,8.2,8,0,0,0,NA,NA,NA,NA,NA,NA,7.9,8.2,8,"11/13/2018"
"JAAMH",0,15.1,6.6,26.9,27.3,27,46.2,46.2,46.2,8.1,8.1,8.1,8,8,8,35,73.3,50.3,"11/13/2018"
"NCI DAC",0,84.9,18.3,0,2.4,0.5,0,0.8,0,0,0,0,0,0,0,0,2.6,0.5,"11/13/2018"
"NHGRI",0,6,4.3,0.8,3.3,1.4,0,4.3,1,0,0,0,NA,NA,NA,1.1,7.6,2.2,"11/13/2018"
"NHLBI",0,6,4.2,1.5,13.1,3.5,0,22.2,4.2,NA,NA,NA,NA,NA,NA,1.8,35.1,7.7,"11/13/2018"
"NIAID",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/13/2018"
"NIDDK",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/13/2018"
"NIGMS",6,6,6,48.2,48.2,48.2,0,0,0,NA,NA,NA,NA,NA,NA,48.2,48.2,48.2,"11/13/2018"
"NINDS",1.7,12,8.8,2.5,3,2.8,0,24.1,9.6,NA,NA,NA,NA,NA,NA,2.5,26.9,12.4,"11/13/2018"
"All DACs",0,84.9,8.9,0,48.2,7,0,46.2,6,0,8.1,4.7,0,8,5.4,0,73.3,12.9,"11/13/2018"
"JAAMH",2.2,23.1,8.4,6.8,26.2,22.2,46.2,64.1,49.8,NA,NA,NA,NA,NA,NA,70.9,72.4,72,"11/14/2018"
"NCI DAC",0.6,13.4,5.6,0.2,1.4,1.3,0,50,0.9,0,0,0,NA,NA,NA,0.3,50.2,2.2,"11/14/2018"
"NEI",5,6,5.7,4.8,5,5,11,11,11,NA,NA,NA,NA,NA,NA,15.9,16.1,16,"11/14/2018"
"NHGRI",0,127.4,14.5,1.5,2.3,1.8,0,12.3,1.6,0,4.3,0.5,NA,NA,NA,1.7,14.1,3.3,"11/14/2018"
"NHLBI",1,2,1.7,11.9,12.3,12,10.2,22.1,18.1,NA,NA,NA,NA,NA,NA,22.5,34,30.2,"11/14/2018"
"NIDCR",6,6,6,0.5,0.5,0.5,NA,NA,NA,15.8,15.8,15.8,NA,NA,NA,16.2,16.2,16.2,"11/14/2018"
"NIGMS",5.9,5.9,5.9,47.1,47.1,47.1,0,0,0,NA,NA,NA,NA,NA,NA,47.1,47.1,47.1,"11/14/2018"
"NINDS",1.5,1.5,1.5,2,2,2,0,7.2,1.8,NA,NA,NA,NA,NA,NA,2,9.2,3.8,"11/14/2018"
"All DACs",0,127.4,8.3,0.2,47.1,3.1,0,64.1,4.1,0,15.8,1.8,NA,NA,NA,0.3,72.4,7.1,"11/14/2018"
"ES DAC",0,0,0,5.8,5.8,5.8,0,0,0,NA,NA,NA,NA,NA,NA,5.8,5.8,5.8,"11/15/2018"
"JAAMH",1.9,1.9,1.9,5.9,5.9,5.9,64.1,64.1,64.1,NA,NA,NA,NA,NA,NA,70,70,70,"11/15/2018"
"NCI DAC",0,7.9,2,0.1,0.8,0.3,0,0.5,0.3,0,0,0,NA,NA,NA,0.1,0.8,0.6,"11/15/2018"
"NHGRI",0,23,4.2,0.8,1.1,0.9,0,4.3,0.6,0,0,0,NA,NA,NA,0.8,5.1,1.4,"11/15/2018"
"NHLBI",0,3,2.3,10.8,10.9,10.9,22,24.1,22.5,NA,NA,NA,NA,NA,NA,33,34.9,33.4,"11/15/2018"
"All DACs",0,23,2.6,0.1,10.9,1.8,0,64.1,4.1,0,0,0,NA,NA,NA,0.1,70,5.3,"11/15/2018"
"JAAMH",0.7,4.1,1.5,32.8,33.1,32.9,37.2,37.2,37.2,NA,NA,NA,1,1,1,33.9,70.3,65.6,"11/16/2018"
"Kids First DAC",13.8,13.8,13.8,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.1,0.1,0.1,"11/16/2018"
"NCI DAC",0,15.4,1.8,0,9.9,0.9,0,3.3,0.2,0,0,0,NA,NA,NA,0,12.2,1.1,"11/16/2018"
"NHGRI",0,13.8,2,0.2,9.9,4.6,0,2.3,0.3,0,0,0,NA,NA,NA,0.2,12.2,4.9,"11/16/2018"
"NHLBI",0.8,2.8,1,0.1,9.9,0.6,0,22,3.2,0,0,0,NA,NA,NA,0.2,32,2.1,"11/16/2018"
"NIAMS",14.8,14.8,14.8,13.5,13.5,13.5,4.8,4.8,4.8,NA,NA,NA,NA,NA,NA,18.2,18.2,18.2,"11/16/2018"
"NINDS",0.7,1.9,1.5,4,4.1,4.1,0,9.2,4.6,NA,NA,NA,0,0,0,4.1,13.2,7.2,"11/16/2018"
"All DACs",0,15.4,1.7,0,33.1,4.5,0,37.2,4.4,0,0,0,0,1,0.5,0,70.3,7.8,"11/16/2018"
"ES DAC",10.2,10.2,10.2,3.5,3.5,3.5,0,0,0,NA,NA,NA,NA,NA,NA,3.5,3.5,3.5,"11/17/2018"
"NCI DAC",10.2,10.2,10.2,1.8,1.8,1.8,0.2,0.2,0.2,0,0,0,NA,NA,NA,1.8,2,1.9,"11/17/2018"
"NHGRI",10.2,10.2,10.2,2.6,2.6,2.6,0,0,0,NA,NA,NA,NA,NA,NA,2.6,2.6,2.6,"11/17/2018"
"All DACs",10.2,10.2,10.2,1.8,3.5,2.4,0,0.2,0.1,0,0,0,NA,NA,NA,1.8,3.5,2.5,"11/17/2018"
"NCI DAC",0.4,11.1,7.1,0.9,1.8,1.2,0,0.5,0.3,0,0,0,NA,NA,NA,0.9,2.3,1.3,"11/18/2018"
"NHGRI",0,1.8,1.1,1.8,7.7,3.6,0,2.3,0.8,0,0,0,NA,NA,NA,1.8,10,4.1,"11/18/2018"
"NHLBI",6.2,6.2,6.2,1,1,1,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,"11/18/2018"
"NIAID",1.3,1.3,1.3,9,9,9,40.8,40.8,40.8,NA,NA,NA,NA,NA,NA,49.8,49.8,49.8,"11/18/2018"
"All DACs",0,11.1,4.1,0.9,9,2.9,0,40.8,7.3,0,0,0,NA,NA,NA,0.9,49.8,7.3,"11/18/2018"
"CDAC",12.8,12.8,12.8,9.3,9.3,9.3,0,0,0,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"11/19/2018"
"JAAMH",0,12.8,10.4,29.8,30.2,30.1,37.2,37.2,37.2,NA,NA,NA,1.1,1.1,1.1,31.2,67.4,62,"11/19/2018"
"NCI DAC",0,24.9,5,0,6.7,0.8,0,2.7,0.3,0,0,0,NA,NA,NA,0,9,1,"11/19/2018"
"NHGRI",0,24.9,6.5,1,7,2.3,0,2.3,0.5,0,0,0,NA,NA,NA,1,9.2,2.7,"11/19/2018"
"NHLBI",0,17,14.8,6.9,16.9,8,0,24.1,3.9,0.2,0.2,0.2,NA,NA,NA,7.8,31.1,11.7,"11/19/2018"
"NIAID",0,0,0,8.2,8.2,8.2,40.8,40.8,40.8,NA,NA,NA,NA,NA,NA,49,49,49,"11/19/2018"
"NIDDK",0,0,0,66.2,66.2,66.2,5.7,5.7,5.7,NA,NA,NA,NA,NA,NA,71.9,71.9,71.9,"11/19/2018"
"NINDS",0,12,6,0.9,1.1,1,0,0,0,NA,NA,NA,NA,NA,NA,0.9,1.1,1,"11/19/2018"
"All DACs",0,24.9,10,0,66.2,11.5,0,40.8,10.5,0,0.2,0,1.1,1.1,1.1,0,71.9,20.6,"11/19/2018"
"ES DAC",5.5,5.5,5.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0.5,0.5,0.5,"11/20/2018"
"JAAMH",0,21.9,1.8,29,29.2,29.1,37.2,63,55.5,1.1,1.1,1.1,NA,NA,NA,30.2,91.9,82.9,"11/20/2018"
"NCI DAC",0,41.1,4.2,0,5.6,3.2,0,2.7,0.3,0,0,0,NA,NA,NA,0,8.3,3.4,"11/20/2018"
"NHGRI",0,17.9,2.6,0.5,6.2,5.7,0,24,1.5,0,0,0,NA,NA,NA,0.6,30.2,7.1,"11/20/2018"
"NHLBI",0,4.9,2.5,6,6,6,9.9,24.1,20.5,0,0,0,NA,NA,NA,6,30.1,22.8,"11/20/2018"
"NIAID",5.4,5.4,5.4,7.2,7.2,7.2,40.8,40.8,40.8,NA,NA,NA,NA,NA,NA,48,48,48,"11/20/2018"
"NIAMS",0.8,0.8,0.8,9.1,9.1,9.1,4.8,4.8,4.8,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"11/20/2018"
"NICHD",0.8,0.8,0.8,8,8,8,22,22,22,NA,NA,NA,NA,NA,NA,30,30,30,"11/20/2018"
"NIDCR",0.8,0.8,0.8,9.1,9.1,9.1,4.8,4.8,4.8,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"11/20/2018"
"NIGMS",11.9,11.9,11.9,40.8,40.8,40.8,0,0,0,NA,NA,NA,NA,NA,NA,40.8,40.8,40.8,"11/20/2018"
"All DACs",0,41.1,2.8,0,40.8,15.3,0,63,27.6,0,1.1,0.2,0,0,0,0,91.9,40.8,"11/20/2018"
"JAAMH",1,5,2,0,28.2,7.1,57.1,64,62.3,NA,NA,NA,NA,NA,NA,64.1,85.2,69.4,"11/21/2018"
"Kids First DAC",5.9,5.9,5.9,4.5,4.5,4.5,0.4,2.5,1.4,NA,NA,NA,NA,NA,NA,4.8,6.9,5.9,"11/21/2018"
"NCI DAC",0.7,21.2,7.4,1.5,2.3,1.9,0,0.1,0,0,0,0,NA,NA,NA,1.5,2.3,1.9,"11/21/2018"
"NHGRI",0.7,5.9,2.9,4.8,5.2,5,0,2.3,1.7,NA,NA,NA,NA,NA,NA,5,7.5,6.7,"11/21/2018"
"NHLBI",0.1,5.9,0.6,4.7,5.1,4.7,0,3.2,0.1,0,0,0,NA,NA,NA,4.7,8.4,4.8,"11/21/2018"
"NIDDK",5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/21/2018"
"NINDS",5,5,5,1.9,1.9,1.9,0,34,17,NA,NA,NA,NA,NA,NA,2,36,19,"11/21/2018"
