"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/08/2019"
"JAAMH",0,0,0,5.6,5.6,5.6,46,46,46,NA,NA,NA,NA,NA,NA,51.6,51.6,51.6,"06/09/2019"
"NCI DAC",0.8,10.3,1.8,0.1,0.6,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.6,0.1,"06/09/2019"
"NHGRI",0,0,0,1.6,1.6,1.6,0,0,0,NA,NA,NA,NA,NA,NA,1.6,1.6,1.6,"06/09/2019"
"All DACs",0,10.3,0.6,0.1,5.6,3.6,0,46,28.3,NA,NA,NA,NA,NA,NA,0.1,51.6,31.9,"06/09/2019"
"CDAC",0.8,0.8,0.8,9.3,9.3,9.3,0,0,0,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"06/10/2019"
"ES DAC",0.8,0.8,0.8,4,4,4,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,4.3,4.3,4.3,"06/10/2019"
"JAAMH",0,7.1,0.9,4.2,21.9,7.9,46,90.2,55.4,NA,NA,NA,2.9,2.9,2.9,7.2,112.1,62.3,"06/10/2019"
"Kids First DAC",0,0,0,5.8,5.8,5.8,NA,NA,NA,0,0,0,NA,NA,NA,5.8,5.8,5.8,"06/10/2019"
"NCI DAC",0,8,2.5,0.2,5.7,0.8,0,0.1,0,0,2.2,0.3,NA,NA,NA,0.2,5.7,0.8,"06/10/2019"
"NEI",0.8,0.8,0.8,10.3,10.3,10.3,26,26,26,NA,NA,NA,NA,NA,NA,36.3,36.3,36.3,"06/10/2019"
"NHGRI",0,27,2.1,0.2,7.2,1.3,0,22,0.5,0,0,0,NA,NA,NA,0.2,23,1.8,"06/10/2019"
"NHLBI",0,0.8,0.6,2.2,7.3,5.2,13.9,13.9,13.9,55.8,189,160.4,14.8,14.8,14.8,21,191.2,103.2,"06/10/2019"
"NIAMS",0.8,0.8,0.8,1.1,1.1,1.1,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,8,8,8,"06/10/2019"
"NICHD",0,0.8,0.6,3.9,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"06/10/2019"
"NIDDK",0.8,0.8,0.8,8.5,8.5,8.5,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,9.3,9.3,9.3,"06/10/2019"
"NIGMS",0.8,0.8,0.8,0,0,0,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"06/10/2019"
"NINDS",0.8,3.8,1.5,2.5,3,2.9,0,1.1,0.3,NA,NA,NA,NA,NA,NA,3.1,3.5,3.2,"06/10/2019"
"All DACs",0,27,1.3,0,21.9,4.3,0,90.2,14.9,0,189,122.6,2.9,14.8,8.9,0.2,191.2,40.4,"06/10/2019"
"CDAC",0,4,1.8,17,17.3,17.1,0,0,0,NA,NA,NA,NA,NA,NA,17,17.3,17.1,"06/11/2019"
"JAAMH",0.6,7.9,1.5,3.2,3.4,3.3,46,49,46.1,NA,NA,NA,3,3,3,6.2,52.4,47.8,"06/11/2019"
"NCI DAC",0,31.9,2.3,0.1,4.9,1.3,0,3.3,0.5,0,0,0,NA,NA,NA,0.1,8.2,1.6,"06/11/2019"
"NHGRI",0,11.8,1.9,0,6.2,0.9,0,2.3,0.3,0,0,0,NA,NA,NA,0,8.6,1.1,"06/11/2019"
"NHLBI",0.2,5,2.9,5.8,12.5,6.3,7.2,42,35.7,13.9,36.7,32.9,NA,NA,NA,19.8,48.3,40.5,"06/11/2019"
"NIAMS",0.6,21.1,7.6,0.1,2.9,1.1,3.8,15.8,9.8,6.9,6.9,6.9,NA,NA,NA,6.7,16,9.9,"06/11/2019"
"NICHD",0.2,0.2,0.2,2.6,2.6,2.6,26,26,26,NA,NA,NA,NA,NA,NA,28.6,28.6,28.6,"06/11/2019"
"NIDDK",0.1,0.6,0.4,7.4,7.5,7.5,0,0.8,0.4,NA,NA,NA,NA,NA,NA,7.4,8.3,7.9,"06/11/2019"
"NIGMS",0.6,1.2,0.9,2.8,3.2,3,0,0,0,NA,NA,NA,NA,NA,NA,2.8,3.2,3,"06/11/2019"
"NINDS",0.2,0.6,0.5,1.6,2,1.9,0,1.1,0.3,NA,NA,NA,NA,NA,NA,2.1,2.7,2.2,"06/11/2019"
"All DACs",0,31.9,2.2,0,17.3,3.1,0,49,16.4,0,36.7,11.5,3,3,3,0,52.4,18.1,"06/11/2019"
"ES DAC",9.6,13.8,11.7,1.9,2.3,2.1,0.3,0.3,0.3,NA,NA,NA,0.3,0.3,0.3,2.2,2.6,2.4,"06/12/2019"
"JAAMH",0.7,9.6,7.5,2.2,20,6.3,46,90.2,56,NA,NA,NA,NA,NA,NA,48.2,110.2,62.3,"06/12/2019"
"NCI DAC",0,23.2,6.5,1,4,1.5,0,2.5,0.1,0,0,0,NA,NA,NA,1,4.3,1.5,"06/12/2019"
"NEI",0,0,0,8,8,8,26,26,26,NA,NA,NA,NA,NA,NA,34,34,34,"06/12/2019"
"NHGRI",0,23.2,4.5,0.2,11.6,2.1,0,2.3,0.4,0,0,0,NA,NA,NA,0.2,14,2.4,"06/12/2019"
"NHLBI",0,6.7,6.2,11.7,12,11.9,18.3,45.5,28.9,NA,NA,NA,NA,NA,NA,30,57.3,40.8,"06/12/2019"
"NIDCR",20.7,20.7,20.7,2.6,2.6,2.6,NA,NA,NA,3,3,3,NA,NA,NA,5.6,5.6,5.6,"06/12/2019"
"NIDDK",2,2,2,6.5,6.5,6.5,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,7.3,7.3,7.3,"06/12/2019"
"NIGMS",9.6,9.6,9.6,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"06/12/2019"
"All DACs",0,23.2,6.2,0.2,20,2.8,0,90.2,11.4,0,3,0.1,0.3,0.3,0.3,0.2,110.2,11.5,"06/12/2019"
"JAAMH",0,10,4.9,1,1.5,1.2,46,46,46,NA,NA,NA,3,3,3,4.4,47.5,46.2,"06/13/2019"
"NCI DAC",0,20,2.1,0.3,2.5,0.6,0,0.5,0.3,0.3,3.3,1.1,NA,NA,NA,0.5,5.8,0.9,"06/13/2019"
"NHGRI",0.2,28.9,11.3,0.2,1.2,1,0,0,0,NA,NA,NA,NA,NA,NA,0.2,1.2,1,"06/13/2019"
"NHLBI",2.5,15.1,6.9,10.9,11.9,11,34,45.8,35.7,NA,NA,NA,NA,NA,NA,45.8,57.8,46.8,"06/13/2019"
"NICHD",7.1,7.1,7.1,0.7,0.7,0.7,26,26,26,NA,NA,NA,NA,NA,NA,26.7,26.7,26.7,"06/13/2019"
"NIDCR",28.9,28.9,28.9,1.1,1.1,1.1,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,4,4,4,"06/13/2019"
"NINDS",7.8,10.2,9.6,0,4,3.1,0,8,1.6,NA,NA,NA,0.8,0.8,0.8,0.1,8.1,4.2,"06/13/2019"
"All DACs",0,28.9,5.8,0,11.9,2.3,0,46,17.6,0.3,3.3,1.1,0.8,3,1,0.1,57.8,17.8,"06/13/2019"
"CDAC",45.8,45.8,45.8,14.5,14.5,14.5,0,0,0,NA,NA,NA,NA,NA,NA,14.5,14.5,14.5,"06/14/2019"
"JAAMH",45.8,45.8,45.8,18.1,18.1,18.1,90.2,90.2,90.2,NA,NA,NA,NA,NA,NA,108.3,108.3,108.3,"06/14/2019"
"Kids First DAC",45.8,45.8,45.8,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"06/14/2019"
"NCI DAC",0,45.8,5.4,0.1,1.9,1.6,0,3.3,0.5,0,1.4,0.7,NA,NA,NA,0.1,5.2,2.1,"06/14/2019"
"NEI",0.9,0.9,0.9,42.1,42.1,42.1,0,0,0,NA,NA,NA,NA,NA,NA,42.1,42.1,42.1,"06/14/2019"
"NHGRI",0,45.8,31.9,0.3,2.7,0.6,0,0,0,NA,NA,NA,NA,NA,NA,0.3,2.7,0.6,"06/14/2019"
"NHLBI",0.9,45.8,40.1,10.2,145.9,16,0,0,0,18.2,47.9,20.8,NA,NA,NA,28.4,145.9,35.9,"06/14/2019"
"NIDDK",45.8,45.8,45.8,4.6,4.6,4.6,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,5.4,5.4,5.4,"06/14/2019"
"NIGMS",45.8,45.8,45.8,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,"06/14/2019"
"NINDS",0.9,0.9,0.9,3.2,3.2,3.2,1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"06/14/2019"
"All DACs",0,45.8,25.8,0.1,145.9,7.4,0,90.2,2.3,0,47.9,19.2,NA,NA,NA,0.1,145.9,15.9,"06/14/2019"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/15/2019"
"NCI DAC",0,1.2,0.4,0.7,0.9,0.8,0,0.7,0.1,0.7,0.7,0.7,NA,NA,NA,0.7,1.6,1,"06/16/2019"
"NHGRI",0,0,0,0.5,0.5,0.5,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"06/16/2019"
"All DACs",0,1.2,0.3,0.5,0.9,0.7,0,2.3,0.5,0.7,0.7,0.7,NA,NA,NA,0.7,2.8,1.3,"06/16/2019"
"JAAMH",0.1,28.4,12.5,2,15,4.4,40.9,90.2,49.1,NA,NA,NA,0.9,0.9,0.9,3.1,105.2,48.9,"06/17/2019"
"NCI DAC",0,45.9,6.1,0.2,1.1,0.8,0,0.7,0.1,0,0,0,NA,NA,NA,0.2,1.1,0.9,"06/17/2019"
"NHGRI",0.9,28.4,10.7,0,6.9,0.5,0,2.3,0.1,0.1,10.2,3.5,NA,NA,NA,0,10.3,1.1,"06/17/2019"
"NHLBI",0,14.1,4.8,7.8,23.1,13,28.8,43.4,36.4,0,35,26.9,NA,NA,NA,8,56.1,46.5,"06/17/2019"
"NIAMS",3.7,14.1,6.3,0,9.1,2.3,4.9,9.9,8.7,NA,NA,NA,NA,NA,NA,10,14,11,"06/17/2019"
"NIDDK",3.2,14.1,8.4,1.3,2.2,2,0.2,0.8,0.4,NA,NA,NA,NA,NA,NA,2,2.5,2.3,"06/17/2019"
"NIGMS",14.1,15.5,15,48.9,49,49,0,0.1,0,NA,NA,NA,NA,NA,NA,49,49,49,"06/17/2019"
"NINDS",14.1,15.5,14.4,0,0.1,0.1,1.8,1.8,1.8,NA,NA,NA,NA,NA,NA,1.9,2,1.9,"06/17/2019"
"All DACs",0,45.9,7.9,0,49,7.5,0,90.2,23.9,0,35,20.5,0.9,0.9,0.9,0,105.2,30.3,"06/17/2019"
"CDAC",0.8,10.9,5.8,10,10.6,10.3,0,0,0,NA,NA,NA,NA,NA,NA,10,10.6,10.3,"06/18/2019"
"ES DAC",0,6.3,3.1,2,2.4,2.2,0,6.9,3.4,NA,NA,NA,NA,NA,NA,2,9.3,5.7,"06/18/2019"
"JAAMH",0,14.8,6.7,1.1,14.2,3.3,40.9,90.2,48.9,1,1,1,1,1,1,2.2,104.4,47.6,"06/18/2019"
"NCI DAC",0,8.1,4.9,0,0.8,0.6,0,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,0,0.9,0.6,"06/18/2019"
"NEI",0,6.3,5,37.8,66.1,40.7,0,14,1.4,NA,NA,NA,NA,NA,NA,37.8,80.1,42,"06/18/2019"
"NHGRI",0,15,5.1,0,0.9,0.5,0,0.1,0,0,0,0,NA,NA,NA,0,0.9,0.5,"06/18/2019"
"NHLBI",0,62,4.8,8.6,44.6,14.5,0,47.3,27,21,35.4,26.8,NA,NA,NA,13.2,55.9,41.5,"06/18/2019"
"NIAID",0.8,6.3,3,19.8,20.3,20.1,7,7,7,NA,NA,NA,NA,NA,NA,26.8,27.3,27.1,"06/18/2019"
"NIAMS",0.8,6.3,5.3,8,9.2,8.2,4.2,4.9,4.8,NA,NA,NA,NA,NA,NA,12.9,13.4,13,"06/18/2019"
"NICHD",5,10.9,6.7,0.2,2.7,2.1,0,40.8,5.1,NA,NA,NA,NA,NA,NA,0.5,41,7.2,"06/18/2019"
"NIDCR",5.3,6.3,6.1,8,8.8,8.2,4.9,11.3,5.6,11.2,11.2,11.2,NA,NA,NA,12.9,20.1,14.4,"06/18/2019"
"NIDDK",0,6.3,2.9,1,1.7,1.4,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,1.1,1.3,1.2,"06/18/2019"
"NIGMS",0.8,6.3,5.6,47.8,48.3,47.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,47.9,48.4,48,"06/18/2019"
"NINDS",0.8,6.3,5.4,0.2,0.9,0.7,0,1,0.1,NA,NA,NA,9.2,9.2,9.2,0.8,10,1.3,"06/18/2019"
"NINR DAC",6.3,6.3,6.3,5.9,5.9,5.9,6.8,6.8,6.8,NA,NA,NA,NA,NA,NA,12.8,12.8,12.8,"06/18/2019"
"All DACs",0,62,5.4,0,66.1,5.4,0,90.2,17.3,0,35.4,6.1,1,9.2,2,0,104.4,22.1,"06/18/2019"
"JAAMH",0,50.9,6,0,0.8,0.5,40.1,41,40.7,NA,NA,NA,8.9,8.9,8.9,9.4,41.5,36.6,"06/19/2019"
"NCI DAC",0,16.4,0.8,0,0.9,0.5,0,1.2,0.1,0,0.1,0,NA,NA,NA,0.2,2,0.6,"06/19/2019"
"NHGRI",0,16.4,0.6,0,0.7,0.6,0,0,0,0,0,0,NA,NA,NA,0,0.7,0.6,"06/19/2019"
"NHLBI",0.1,0.1,0.1,19.3,19.3,19.3,NA,NA,NA,35,35,35,NA,NA,NA,54.4,54.4,54.4,"06/19/2019"
"NIAID",0.1,0.1,0.1,19.2,19.2,19.2,7,7,7,NA,NA,NA,NA,NA,NA,26.2,26.2,26.2,"06/19/2019"
"All DACs",0,50.9,1.2,0,19.3,1.1,0,41,4.9,0,35,1.5,8.9,8.9,8.9,0,54.4,4.5,"06/19/2019"
"CDAC",0,0,0,8,8,8,0,0,0,NA,NA,NA,NA,NA,NA,8,8,8,"06/20/2019"
"JAAMH",0,37.9,7.5,0,11.8,5.7,40.1,90.2,54.4,NA,NA,NA,3,8.1,6.4,8.2,101.9,49.3,"06/20/2019"
"Kids First DAC",0.1,0.1,0.1,2.7,2.7,2.7,NA,NA,NA,0.1,0.1,0.1,NA,NA,NA,2.8,2.8,2.8,"06/20/2019"
"NCI DAC",0,37.8,20.4,0,3,1.5,0,3.4,0.8,NA,NA,NA,NA,NA,NA,0,6.4,2.5,"06/20/2019"
"NHGRI",0,37.8,9.9,0.2,3.9,1.6,0,2.3,0.9,0,0,0,NA,NA,NA,0.2,6.2,2.2,"06/20/2019"
"NHLBI",0,13.2,2.3,18,20.3,18.8,25.1,25.1,25.1,0,0,0,NA,NA,NA,18.4,43.1,24.3,"06/20/2019"
"NICHD",30,30,30,0.8,0.8,0.8,38,38,38,NA,NA,NA,NA,NA,NA,38.8,38.8,38.8,"06/20/2019"
"NIDDK",30,30,30,33,33,33,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,33.3,33.3,33.3,"06/20/2019"
"NINDS",0,0,0,0.8,0.8,0.8,0,0,0,0,0,0,NA,NA,NA,0.8,0.8,0.8,"06/20/2019"
"All DACs",0,37.9,10.6,0,33,6.1,0,90.2,15.9,0,0.1,0,3,8.1,6.4,0,101.9,17.7,"06/20/2019"
"CDAC",2.1,2.1,2.1,7.6,7.6,7.6,0,0,0,NA,NA,NA,NA,NA,NA,7.6,7.6,7.6,"06/21/2019"
"ES DAC",2.1,2.1,2.1,7.3,7.3,7.3,NA,NA,NA,NA,NA,NA,0,0,0,7.3,7.3,7.3,"06/21/2019"
"JAAMH",2.1,20,4.4,7,11.3,8,32,32,32,NA,NA,NA,NA,NA,NA,39,39.7,39.6,"06/21/2019"
"NCI DAC",0,64.9,4.6,0,2.1,0.6,0,1,0.3,0,1,0.1,NA,NA,NA,0.1,3,0.8,"06/21/2019"
"NEI",2.1,2.1,2.1,35.3,35.3,35.3,0,0,0,NA,NA,NA,NA,NA,NA,35.3,35.3,35.3,"06/21/2019"
"NHGRI",0,16.9,3,0.1,3.2,0.7,0,2.3,0.3,0,0,0,NA,NA,NA,0.1,5.5,1,"06/21/2019"
"NHLBI",0.7,14,1.3,11,32.3,11.9,0,0,0,0,26,13.3,NA,NA,NA,11,53.5,12.8,"06/21/2019"
"NIAMS",2.1,2.1,2.1,6.3,6.3,6.3,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,10.5,10.5,10.5,"06/21/2019"
"NIDDK",0.7,0.7,0.7,32.5,32.5,32.5,0,0,0,NA,NA,NA,NA,NA,NA,32.5,32.5,32.5,"06/21/2019"
"NIGMS",2.1,14,4.9,45.4,45.4,45.4,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,45.5,45.5,45.5,"06/21/2019"
"All DACs",0,64.9,2.8,0,45.4,8.3,0,32,1.7,0,26,1.8,0,0,0,0.1,53.5,10,"06/21/2019"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/22/2019"
"JAAMH",6.1,6.1,6.1,4.8,4.8,4.8,32,32,32,NA,NA,NA,NA,NA,NA,36.8,36.8,36.8,"06/23/2019"
"NCI DAC",1.8,12.3,3.7,0.3,3,2.5,0,0,0,0,0,0,NA,NA,NA,0.3,3,2.5,"06/23/2019"
"NHGRI",1.8,14.5,9.5,0.5,24.5,8.5,0,0,0,32.1,32.1,32.1,NA,NA,NA,0.5,32.6,19.2,"06/23/2019"
"NHLBI",14.5,14.5,14.5,14.7,14.7,14.7,36.9,36.9,36.9,NA,NA,NA,NA,NA,NA,51.6,51.6,51.6,"06/23/2019"
"NIDDK",14.5,14.5,14.5,29.8,29.8,29.8,0,0,0,NA,NA,NA,NA,NA,NA,29.8,29.8,29.8,"06/23/2019"
"NINDS",14.5,14.5,14.5,3.6,3.6,3.6,0,0,0,NA,NA,NA,NA,NA,NA,3.6,3.6,3.6,"06/23/2019"
"All DACs",1.8,14.5,8.7,0.3,29.8,8.2,0,36.9,21.1,0,32.1,2.9,NA,NA,NA,0.3,51.6,22.6,"06/23/2019"
"CDAC",3.5,3.5,3.5,4.2,4.2,4.2,0,0,0,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"06/24/2019"
"JAAMH",0,20.7,7.6,3.9,7.9,4.7,32,90.2,36.7,NA,NA,NA,0,3.8,1.9,7.9,98,38.8,"06/24/2019"
"Kids First DAC",6.1,6.1,6.1,0.9,0.9,0.9,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"06/24/2019"
"NCI DAC",0,20.7,5.2,0.6,1.3,0.9,0,0.1,0,0,0,0,NA,NA,NA,0.6,1.4,0.9,"06/24/2019"
"NEI",3.5,3.5,3.5,31.9,31.9,31.9,0,0,0,NA,NA,NA,NA,NA,NA,31.9,31.9,31.9,"06/24/2019"
"NHGRI",0.2,20.7,12.3,0,23.5,3.7,0,6.3,1,0,0,0,NA,NA,NA,0,29.8,4.6,"06/24/2019"
"NHLBI",3,60.8,12.6,15.8,48.9,26.6,7.3,34.9,17.9,22.1,22.1,22.1,NA,NA,NA,30,56.2,46.5,"06/24/2019"
"NIAMS",3.5,20.7,12.1,2.8,3.1,2.9,4,4,4,NA,NA,NA,NA,NA,NA,6.8,7.1,6.9,"06/24/2019"
"NIDCD DAC",19.1,19.1,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/24/2019"
"NIGMS",3.5,20.7,12.1,41.6,42,41.8,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,41.8,42.1,42,"06/24/2019"
"NINDS",3.5,4,3.8,2.9,3,3,0,0,0,NA,NA,NA,0,0,0,3,3,3,"06/24/2019"
"All DACs",0,60.8,7.3,0,48.9,4.8,0,90.2,6.5,0,22.1,15.5,0,3.8,1.3,0,98,11.6,"06/24/2019"
"CDAC",0,0,0,3.6,3.6,3.6,0,0,0,NA,NA,NA,NA,NA,NA,3.6,3.6,3.6,"06/25/2019"
"ES DAC",0,0,0,2.8,2.8,2.8,NA,NA,NA,14.1,14.1,14.1,NA,NA,NA,16.9,16.9,16.9,"06/25/2019"
"JAAMH",0,5.2,1.1,3.1,6.8,3.8,32,90.2,46.5,NA,NA,NA,3.8,3.8,3.8,6.9,96.9,42.1,"06/25/2019"
"NCI DAC",0,36.2,2.5,0,5.6,3.5,0,3,1,0,1,0.1,NA,NA,NA,0,8.5,4.4,"06/25/2019"
"NHGRI",0,36.2,1.6,0.9,5.8,1.6,0,7.1,0.3,0,16,5.4,NA,NA,NA,0.9,17,2.1,"06/25/2019"
"NHLBI",0,189.8,9.3,23.3,38.1,24.2,11,11,11,0,21.2,8.1,NA,NA,NA,34.3,44.8,35.4,"06/25/2019"
"NIAMS",0,0,0,2.5,2.5,2.5,4,4,4,NA,NA,NA,NA,NA,NA,6.5,6.5,6.5,"06/25/2019"
"NIDCR",0,0,0,2.5,2.5,2.5,4,4,4,NA,NA,NA,NA,NA,NA,6.5,6.5,6.5,"06/25/2019"
"NIDDK",0,0,0,28.6,28.6,28.6,0,0,0,NA,NA,NA,NA,NA,NA,28.6,28.6,28.6,"06/25/2019"
"NIGMS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/25/2019"
"NINDS",0,0.8,0.1,1.7,2.4,2.3,0,14.1,2.1,14.1,14.1,14.1,NA,NA,NA,2.5,16.5,5.9,"06/25/2019"
"All DACs",0,189.8,2.9,0,38.1,7.2,0,90.2,4.1,0,21.2,3.7,3.8,3.8,3.8,0,96.9,9.2,"06/25/2019"
"CDAC",1.2,9.2,5.2,2.2,2.2,2.2,0,0,0,NA,NA,NA,NA,NA,NA,2.2,2.2,2.2,"06/26/2019"
"JAAMH",0,25,11.7,2.1,2.3,2.2,32,32,32,3.9,3.9,3.9,3.8,3.9,3.8,6,34.3,14.9,"06/26/2019"
"Kids First DAC",5.7,5.7,5.7,11.3,11.3,11.3,0,2.7,1.4,NA,NA,NA,NA,NA,NA,11.4,14,12.7,"06/26/2019"
"NCI DAC",0,56.2,5.1,0,4.2,0.2,0,6.7,0.2,0,0,0,NA,NA,NA,0,7.2,0.4,"06/26/2019"
"NHGRI",0.1,56.2,6.1,0.8,5.1,1.7,0,9.3,1.2,0,0.2,0.1,NA,NA,NA,0.8,14.1,2.8,"06/26/2019"
"NHLBI",0.1,9.2,5,21.1,47,31.4,1.2,46,38.5,0,0,0,NA,NA,NA,21.1,92.9,50.7,"06/26/2019"
"NIAMS",0.8,0.8,0.8,1.2,1.2,1.2,NA,NA,NA,4,4,4,NA,NA,NA,5.2,5.2,5.2,"06/26/2019"
"NICHD",5,5,5,4.9,4.9,4.9,28,28,28,NA,NA,NA,NA,NA,NA,32.9,32.9,32.9,"06/26/2019"
"NIDDK",0.1,0.3,0.2,27.2,27.5,27.3,0,0,0,NA,NA,NA,NA,NA,NA,27.2,27.5,27.3,"06/26/2019"
"NIGMS",0.1,0.1,0.1,40.2,40.2,40.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,40.4,40.4,40.4,"06/26/2019"
"NINDS",9,9,9,0.8,0.8,0.8,0,14.2,5.7,NA,NA,NA,NA,NA,NA,0.9,15,6.5,"06/26/2019"
"All DACs",0,56.2,5.9,0,47,5.9,0,46,5,0,4,1,3.8,3.9,3.8,0,92.9,10.3,"06/26/2019"
"JAAMH",0,24.1,2.4,0.8,4.5,2.3,32,90.2,55.3,3.9,3.9,3.9,NA,NA,NA,5.2,94.6,42.9,"06/27/2019"
"NCI DAC",0.7,23,9.5,0,1,0.2,0,0.5,0,0,0,0,NA,NA,NA,0,1,0.2,"06/27/2019"
"NHGRI",0,24.1,6.9,3.8,4.3,4,0,11.1,1.7,NA,NA,NA,NA,NA,NA,3.9,14.9,5.6,"06/27/2019"
"NHLBI",0,34.1,4.6,4.9,33.7,23,17.2,20.2,19.2,0,0,0,NA,NA,NA,4.9,53.9,32.2,"06/27/2019"
"NIAMS",0,0,0,0.2,0.2,0.2,NA,NA,NA,4,4,4,NA,NA,NA,4.3,4.3,4.3,"06/27/2019"
"NIDDK",6.7,6.7,6.7,26.1,26.1,26.1,0,0,0,NA,NA,NA,NA,NA,NA,26.1,26.1,26.1,"06/27/2019"
"NIGMS",0,0,0,38.8,38.8,38.8,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,39,39,39,"06/27/2019"
"All DACs",0,34.1,6,0,38.8,5.9,0,90.2,18,0,4,2,0.2,0.2,0.2,0,94.6,19,"06/27/2019"
"CDAC",1.6,22.9,12.2,0.2,4.8,2.5,0,0,0,NA,NA,NA,NA,NA,NA,0.2,4.8,2.5,"06/28/2019"
"JAAMH",1.6,25.2,20.1,0.3,0.6,0.5,32,32,32,NA,NA,NA,NA,NA,NA,32.3,32.6,32.4,"06/28/2019"
"Kids First DAC",22.9,22.9,22.9,3.1,3.1,3.1,0,0,0,NA,NA,NA,NA,NA,NA,3.1,3.1,3.1,"06/28/2019"
"NCI DAC",0,25.2,2.8,0,2,1.2,0,0.6,0.4,0,0.6,0.2,NA,NA,NA,0,2.6,1.6,"06/28/2019"
"NHGRI",0,50,5.3,2.6,3.8,3.1,0,2.3,0.6,0,2.3,0.8,NA,NA,NA,3,5.3,3.7,"06/28/2019"
"NHLBI",0,25.2,2.2,24.9,40.2,30.8,14,29.1,22,0,0,0,NA,NA,NA,48.1,54.2,52.9,"06/28/2019"
"NIAMS",1.6,25.2,13.4,3,3.2,3.1,0.1,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,3.1,3.4,3.2,"06/28/2019"
"NIDDK",1.6,10.9,2.6,25,25.3,25.2,0,0,0,NA,NA,NA,NA,NA,NA,25.1,25.3,25.2,"06/28/2019"
"NIGMS",1.6,25.2,13.4,38,38,38,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,38.2,38.2,38.2,"06/28/2019"
"NINDS",1.6,1.6,1.6,4.1,4.1,4.1,2.8,8.1,4.6,NA,NA,NA,NA,NA,NA,6.9,12.2,8.7,"06/28/2019"
"All DACs",0,50,4.9,0,40.2,17.9,0,32,13.6,0,2.3,0.3,NA,NA,NA,0,54.2,31.5,"06/28/2019"
"NCI DAC",0.1,7.9,1.5,2.1,2.5,2.2,0,0.1,0.1,NA,NA,NA,NA,NA,NA,2.1,2.7,2.3,"06/29/2019"
"NHGRI",0.1,0.1,0.1,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,2,2,2,"06/29/2019"
"All DACs",0.1,7.9,1.4,2,2.5,2.2,0,0.1,0.1,NA,NA,NA,NA,NA,NA,2,2.7,2.2,"06/29/2019"
"JAAMH",6.8,6.8,6.8,7.9,7.9,7.9,22,22,22,NA,NA,NA,NA,NA,NA,29.9,29.9,29.9,"06/30/2019"
