"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NEI",0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/25/2017"
"NHGRI",0.8,15.2,8,0.2,0.8,0.5,0,21,10.5,0,0,0,NA,NA,NA,0.8,21.2,11,"01/25/2017"
"NHLBI",0.5,34.7,7.8,0.2,0.2,0.2,18.9,19,18.9,0,0,0,NA,NA,NA,0.2,19.2,17.5,"01/25/2017"
"NINDS",0,0,0,1.5,1.5,1.5,NA,NA,NA,0,0,0,NA,NA,NA,1.5,1.5,1.5,"01/25/2017"
"All DACs",0,34.7,4.4,0.1,8,1.1,0,40.9,15.3,0,0,0,0.1,0.1,0.1,0.1,41.3,13.5,"01/25/2017"
"CDAC",0.1,0.1,0.1,11.8,11.8,11.8,NA,NA,NA,0,0,0,NA,NA,NA,11.8,11.8,11.8,"01/26/2017"
"JAAMH",0,17.2,5.1,0,7.2,5,7.2,8.1,7.6,0,0,0,0.1,0.1,0.1,0,14.8,9.4,"01/26/2017"
"NCI DAC",0,17.1,1.6,0,4.2,0.8,0,46,11.7,0,0,0,NA,NA,NA,0,46.6,10.6,"01/26/2017"
"NHGRI",0,9.1,1.9,0,4,1.3,0,20,6.6,0,11.8,1.2,NA,NA,NA,0,20.1,7.6,"01/26/2017"
"NHLBI",0,9.1,4,1,4.2,3.8,0.2,36.2,13.5,0,51.3,29.3,9.1,9.1,9.1,3.8,55.3,19.2,"01/26/2017"
"NIAID",9.1,9.1,9.1,8,8,8,0,0,0,NA,NA,NA,NA,NA,NA,8,8,8,"01/26/2017"
"NIDCD DAC",9.1,9.1,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/26/2017"
"NIDDK",0,0.2,0,0.5,0.8,0.8,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.9,0.8,"01/26/2017"
"NINDS",7.9,15,13.8,0.1,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.5,0.5,"01/26/2017"
"All DACs",0,17.2,3.4,0,11.8,2.3,0,46,8.8,0,51.3,6.8,0.1,9.1,6.7,0,55.3,11.6,"01/26/2017"
"JAAMH",0,43,11.5,5.7,6,5.9,7.2,7.2,7.2,NA,NA,NA,0.1,0.1,0.1,6,13.2,11.3,"01/27/2017"
"NCI DAC",0,42.9,5.7,0,3.2,2.9,0,34.2,21.6,NA,NA,NA,34.2,42.8,35.1,0,45.9,27.2,"01/27/2017"
"NEI",1,4,2.5,16.9,17,16.9,0,14.1,7,NA,NA,NA,NA,NA,NA,17,31,24,"01/27/2017"
"NHGRI",0,72.1,12.8,0,2.9,2.2,2.8,8.1,7.8,0,0,0,NA,NA,NA,0,11,8.5,"01/27/2017"
"NHLBI",0,0,0,2.8,2.8,2.8,36.3,36.3,36.3,15.3,15.3,15.3,NA,NA,NA,18.1,39.1,32.1,"01/27/2017"
"NIAID",4,4,4,7.1,7.1,7.1,0,0,0,NA,NA,NA,NA,NA,NA,7.1,7.1,7.1,"01/27/2017"
"NIDDK",0,0,0,2.9,2.9,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.9,2.9,2.9,"01/27/2017"
"NIGMS",4,4,4,18,18,18,0,0,0,NA,NA,NA,NA,NA,NA,18,18,18,"01/27/2017"
"NINDS",4,4,4,4.9,4.9,4.9,12,12,12,NA,NA,NA,NA,NA,NA,16.9,16.9,16.9,"01/27/2017"
"All DACs",0,72.1,7.6,0,18,3.4,0,36.3,16,0,15.3,4.4,0.1,42.8,29.3,0,45.9,20.3,"01/27/2017"
"NHGRI",4,4,4,1.8,1.8,1.8,NA,NA,NA,0,0,0,NA,NA,NA,1.8,1.8,1.8,"01/28/2017"
"All DACs",4,4,4,1.8,1.8,1.8,NA,NA,NA,0,0,0,NA,NA,NA,1.8,1.8,1.8,"01/28/2017"
"JAAMH",0,0,0,3.5,3.5,3.5,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,10.7,10.7,10.7,"01/29/2017"
"NCI DAC",2.5,2.5,2.5,0.6,0.6,0.6,NA,NA,NA,0,0,0,NA,NA,NA,0.6,0.6,0.6,"01/29/2017"
"NHGRI",0,0,0,0.5,0.5,0.5,NA,NA,NA,0,0,0,NA,NA,NA,0.5,0.5,0.5,"01/29/2017"
"All DACs",0,2.5,0.8,0.5,3.5,1.5,7.2,7.2,7.2,0,0,0,NA,NA,NA,0.5,10.7,3.9,"01/29/2017"
"JAAMH",0,29.4,13.5,0,6.8,3.2,0.2,29,7.4,0,0,0,0,0,0,0,29,10,"01/30/2017"
"NCI DAC",0,29.4,5.4,0.1,6.5,1.8,0,14.8,6.7,0,617,387.2,1,43.2,23.3,0.1,618.9,106.4,"01/30/2017"
"NEI",0,18.1,6,13.9,14,13.9,13.8,14.1,13.9,NA,NA,NA,NA,NA,NA,27.7,28.1,27.8,"01/30/2017"
"NHGRI",0,29.4,15.1,0.2,6.3,3.5,0,3.5,0.3,10.7,10.7,10.7,NA,NA,NA,0.2,17,4.1,"01/30/2017"
"NHLBI",0,29.4,6.5,0,1.7,0.3,9.3,37.1,18.3,0,16.9,8.3,9.1,9.1,9.1,1.7,37.1,17.5,"01/30/2017"
"NIAMS",13,13,13,3.3,3.3,3.3,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,14.5,14.5,14.5,"01/30/2017"
"NIDCR",5,5,5,3.1,3.1,3.1,10.8,10.8,10.8,NA,NA,NA,NA,NA,NA,13.9,13.9,13.9,"01/30/2017"
"NIDDK",29.4,29.4,29.4,0.7,0.7,0.7,1,1,1,NA,NA,NA,NA,NA,NA,1.7,1.7,1.7,"01/30/2017"
"NINDS",0,29.4,11.3,1.8,2.3,2.1,0.2,12,2.8,12,12,12,NA,NA,NA,1.9,14.3,5.3,"01/30/2017"
"All DACs",0,29.4,10.1,0,14,2.3,0,37.1,9.1,0,617,176.1,0,43.2,16.5,0,618.9,24.4,"01/30/2017"
"ES DAC",43.3,43.3,43.3,3.5,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/31/2017"
"JAAMH",0,12.9,2.3,1.6,5.4,2.5,0.2,25.9,6,0,4.5,1.3,0.2,0.2,0.2,1.8,28.1,6.8,"01/31/2017"
"NCI DAC",0,43.3,20.1,0,5.8,1.6,0,32.1,4.3,587.9,587.9,587.9,21.9,22,21.9,0.8,589,31.4,"01/31/2017"
"NHGRI",0,43.3,5.4,2,5.7,3.5,0,3.5,1,0,0,0,NA,NA,NA,2,9.2,4.3,"01/31/2017"
"NHLBI",0.2,1.2,0.6,0.9,1.1,1,8,15.1,12.1,8.1,8.1,8.1,NA,NA,NA,9.1,16,12.9,"01/31/2017"
"NIDDK",4,12.2,8.1,0.7,0.8,0.7,0,2.2,1.1,NA,NA,NA,NA,NA,NA,0.7,3,1.8,"01/31/2017"
"NIGMS",43.3,43.3,43.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/31/2017"
"NINDS",0,0.2,0.1,0.8,1.2,1,0.1,12,6,NA,NA,NA,NA,NA,NA,0.9,13.2,7.1,"01/31/2017"
"All DACs",0,43.3,8,0,5.8,2,0,32.1,6.8,0,587.9,55,0.2,22,3.3,0.7,589,12.1,"01/31/2017"
"CDAC",0,6.9,3.5,7.2,7.2,7.2,NA,NA,NA,NA,NA,NA,0,0,0,7.2,7.2,7.2,"02/01/2017"
"ES DAC",0,0,0,2.2,2.2,2.2,5.6,5.6,5.6,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"02/01/2017"
"JAAMH",0,6.9,2,0.7,1.4,1.1,7.2,25.9,9.1,NA,NA,NA,0.2,0.2,0.2,0.9,26.8,8.3,"02/01/2017"
"NCI DAC",0,13.4,0.8,0,5,1.4,0,32.1,5,0,7.5,2.5,2.8,21.9,4.2,0.3,35.2,6.3,"02/01/2017"
"NEI",0,6.5,3.3,11.9,12.1,12,0,13.8,6.9,NA,NA,NA,NA,NA,NA,11.9,25.9,18.9,"02/01/2017"
"NHGRI",0,103,4.1,0.8,4.7,2.7,0,7.5,0.8,0,7.5,4.8,NA,NA,NA,0.8,11.9,5.3,"02/01/2017"
"NHLBI",0,12.9,5.3,0,4.7,0.2,1.2,29.3,8,0,15.2,4.4,0,0,0,0.1,29.5,5.8,"02/01/2017"
"NIAID",0,5.9,2,2,2.1,2.1,0,77,51.3,NA,NA,NA,NA,NA,NA,2.2,79,53.4,"02/01/2017"
"NIAMS",0,6.9,5.2,0.9,1.1,1.1,4,4,4,11.2,11.2,11.2,NA,NA,NA,5.1,12.2,6.5,"02/01/2017"
"NICHD",0,0.9,0.3,1.1,1.5,1.2,0,10.8,3.6,NA,NA,NA,NA,NA,NA,1.2,11.8,4.8,"02/01/2017"
"NIDDK",0,6.9,5.2,0.2,2.1,1.9,0,0,0,NA,NA,NA,0,0,0,0.2,2.1,1.9,"02/01/2017"
"NIGMS",0,6.9,1,12.9,13.3,13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13,13.4,13.1,"02/01/2017"
"NINDS",0,6.9,1.9,0,4.8,0.7,11.8,11.8,11.8,NA,NA,NA,0.1,2.9,1,0.4,11.8,8.4,"02/01/2017"
"All DACs",0,103,3.5,0,13.3,1.5,0,77,7.9,0,15.2,4.6,0,21.9,1.9,0.1,79,7.6,"02/01/2017"
"CDAC",0,0,0,6.1,6.1,6.1,0,0,0,NA,NA,NA,NA,NA,NA,6.1,6.1,6.1,"02/02/2017"
"JAAMH",0,2,0.7,0,8,5,0,25.9,7.9,NA,NA,NA,NA,NA,NA,3.4,26.2,12.9,"02/02/2017"
"NCI DAC",0,63.8,3.1,1.1,6.1,3.3,0,39,5.3,0,31,15.5,NA,NA,NA,1.2,40.2,9.7,"02/02/2017"
"NEI",0.8,1.5,1.3,10.9,11,10.9,0,0,0,0,0,0,NA,NA,NA,10.9,11,10.9,"02/02/2017"
"NHGRI",0,15.2,1.4,0.3,3.7,2.7,0,7.5,2.8,0.7,0.7,0.7,NA,NA,NA,1,11,5.5,"02/02/2017"
"NHLBI",0,1.1,0.8,3.9,4.2,4,2.2,22.5,8.4,NA,NA,NA,0.1,0.1,0.1,4.4,26.4,12.1,"02/02/2017"
"NIAMS",0,0,0,0.4,0.4,0.4,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,11.6,11.6,11.6,"02/02/2017"
"NIDCR",1.2,1.2,1.2,0.1,0.1,0.1,4,4,4,NA,NA,NA,NA,NA,NA,4.1,4.1,4.1,"02/02/2017"
"NIDDK",0.8,0.8,0.8,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"02/02/2017"
"NINDS",0,0.7,0.2,3.9,4.4,4.2,2.9,2.9,2.9,NA,NA,NA,NA,NA,NA,6.8,7.2,7.1,"02/02/2017"
"All DACs",0,63.8,1.4,0,11,3.9,0,39,6,0,31,7.9,0.1,0.1,0.1,1,40.2,10,"02/02/2017"
"CDAC",0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/03/2017"
"ES DAC",8.8,49,28.9,0.2,0.3,0.3,0,5.6,2.8,NA,NA,NA,NA,NA,NA,0.2,5.9,3.1,"02/03/2017"
"JAAMH",0,8.8,2.4,2.8,7.1,6.4,6,22,7.9,NA,NA,NA,NA,NA,NA,12.8,24.9,14.3,"02/03/2017"
"NCI DAC",0,49.8,31,0,5.1,2.3,0,52.9,19.3,0,586,371.2,6,52.9,37.8,0,586.2,77.7,"02/03/2017"
"NEI",0,8.8,2.9,9.9,10.6,10.4,0,13.8,9.2,NA,NA,NA,NA,NA,NA,9.9,24.4,19.6,"02/03/2017"
"NHGRI",0,49,7.4,0,2.9,2.2,0,10.7,1.5,0,10.7,3.1,NA,NA,NA,0,13.1,3.6,"02/03/2017"
"NHLBI",0.4,49,1.3,2.9,3.1,3.1,10,29.3,11,0,198,85.6,0,0,0,3.1,201,43.9,"02/03/2017"
"NIAMS",0.4,0.4,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/03/2017"
"NICHD",1,1,1,3,3,3,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,"02/03/2017"
"NIDCR",44.8,44.8,44.8,0.1,0.1,0.1,9.8,9.8,9.8,3,3,3,NA,NA,NA,3.2,9.9,8.2,"02/03/2017"
"NIDDK",0.4,1,0.6,0,0.1,0.1,0,0,0,NA,NA,NA,0,0,0,0,0.1,0.1,"02/03/2017"
"NIGMS",0.4,49,24.7,11,11,11,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,11.1,11.1,11.1,"02/03/2017"
"NINDS",0.4,3.7,1.7,2.9,3.4,3.1,3,15.9,8.1,NA,NA,NA,NA,NA,NA,6.3,19.2,11.3,"02/03/2017"
"All DACs",0,49.8,8.6,0,11,2.7,0,52.9,8.8,0,586,154.9,0,52.9,18.9,0,586.2,33.8,"02/03/2017"
"NCI DAC",2.2,2.2,2.2,1.2,1.2,1.2,8.5,8.5,8.5,NA,NA,NA,NA,NA,NA,9.8,9.8,9.8,"02/04/2017"
"All DACs",2.2,2.2,2.2,1.2,1.2,1.2,8.5,8.5,8.5,NA,NA,NA,NA,NA,NA,9.8,9.8,9.8,"02/04/2017"
"CDAC",6.7,12.8,9.7,2.8,3,2.9,0,0,0,NA,NA,NA,NA,NA,NA,2.8,3,2.9,"02/05/2017"
"ES DAC",8.3,12.8,10.5,3.4,4.3,3.9,0,0,0,NA,NA,NA,NA,NA,NA,3.4,4.3,3.9,"02/05/2017"
"JAAMH",8.3,12.8,12.6,0.4,5.3,3.6,6,22,7,NA,NA,NA,0,0,0,0.5,22.4,9.6,"02/05/2017"
"NCI DAC",6.7,12.8,12.7,2.5,7.4,2.8,1,68.7,4.3,NA,NA,NA,NA,NA,NA,3.8,71.8,7.1,"02/05/2017"
"NEI",6.7,12.8,11.4,7.4,8.3,7.6,0,0,0,NA,NA,NA,NA,NA,NA,7.4,8.3,7.6,"02/05/2017"
"NHGRI",6.7,12.8,12.6,0.2,7.4,7.2,0,2.3,2.3,NA,NA,NA,NA,NA,NA,0.2,9.7,9.5,"02/05/2017"
"NHLBI",6.7,12.8,12.3,0.7,2.4,0.8,9.2,29.9,28.3,NA,NA,NA,NA,NA,NA,11,30.5,29,"02/05/2017"
"NIAMS",12.8,12.8,12.8,0.4,0.4,0.4,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,7.5,7.5,7.5,"02/05/2017"
"NICHD",12.8,12.8,12.8,0.5,0.5,0.5,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,7.4,7.4,7.4,"02/05/2017"
"NIDCR",12.8,12.8,12.8,0.4,0.4,0.4,7.1,7.1,7.1,NA,NA,NA,NA,NA,NA,7.5,7.5,7.5,"02/05/2017"
"NIDDK",12.8,12.8,12.8,0.4,0.4,0.4,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"02/05/2017"
"NIGMS",12.8,12.8,12.8,8.5,8.5,8.5,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,8.6,8.6,8.6,"02/05/2017"
"NINDS",6.7,12.8,12.4,0.5,1.5,0.6,2.9,15.9,5.7,NA,NA,NA,NA,NA,NA,3.5,16.4,6.3,"02/05/2017"
"NINR DAC",12.8,12.8,12.8,0.4,0.4,0.4,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,11.6,11.6,11.6,"02/05/2017"
"All DACs",6.7,12.8,12.5,0.2,8.5,3.6,0,68.7,8,NA,NA,NA,0,0,0,0.2,71.8,11.5,"02/05/2017"
"JAAMH",0,11.2,6.4,0,6.8,3.9,6,22,7.4,NA,NA,NA,NA,NA,NA,9.7,22,11.2,"02/06/2017"
"NCI DAC",0,10.1,4.6,0,6.8,1.2,0,27.2,7,0,26.5,8.8,26.5,26.5,26.5,0.1,27.7,9.2,"02/06/2017"
"NEI",2.5,2.5,2.5,7,7,7,0,0,0,NA,NA,NA,NA,NA,NA,7,7,7,"02/06/2017"
"NHGRI",0.1,7,4.3,0,6.7,3.9,0,2.3,0.3,0,0,0,NA,NA,NA,0,9,1.7,"02/06/2017"
"NHLBI",0.6,11.2,4.3,0.9,1.5,1,1,30.2,9.8,NA,NA,NA,NA,NA,NA,1.9,31.1,10.8,"02/06/2017"
"NIAMS",24.1,24.1,24.1,0.1,0.1,0.1,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,7,7,7,"02/06/2017"
"NIDCR",24.1,24.1,24.1,0.1,0.1,0.1,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,7,7,7,"02/06/2017"
"NIDDK",24.1,24.1,24.1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"02/06/2017"
"NIGMS",4,24.1,14.1,7.8,8,7.9,0.1,0.1,0.1,NA,NA,NA,0.2,0.2,0.2,8,8.2,8.1,"02/06/2017"
"NINDS",4,24.1,8.5,0.1,1.8,0.8,1,6.9,3.5,NA,NA,NA,NA,NA,NA,2.8,7,4,"02/06/2017"
"All DACs",0,24.1,5.5,0,8,2.3,0,30.2,6.4,0,26.5,7.6,0.2,26.5,13.3,0,31.1,8.5,"02/06/2017"
"JAAMH",0,60,56.9,2.8,5.8,3.5,6,15,8.1,NA,NA,NA,NA,NA,NA,8.8,20.8,11.6,"02/07/2017"
"NCI DAC",0,34.8,8.9,0,6,1.7,0,47.9,8.8,16.1,16.1,16.1,5.9,5.9,5.9,0,49.1,10.8,"02/07/2017"
"NHGRI",0.7,34.8,5.1,0,6,2,0,2.3,0.7,NA,NA,NA,NA,NA,NA,0,8.3,2.7,"02/07/2017"
"NHLBI",4.7,18.9,11.8,0,0.2,0.1,9.1,9.1,9.1,16.8,16.8,16.8,NA,NA,NA,9.3,16.9,13.1,"02/07/2017"
"NICHD",60,60,60,0.8,0.8,0.8,16.2,16.2,16.2,NA,NA,NA,NA,NA,NA,17,17,17,"02/07/2017"
"NIDDK",4.7,4.7,4.7,0.5,0.5,0.5,6,6,6,NA,NA,NA,NA,NA,NA,6.5,6.5,6.5,"02/07/2017"
"All DACs",0,60,29,0,6,2.5,0,47.9,6.6,16.1,16.8,16.3,5.9,5.9,5.9,0,49.1,9.4,"02/07/2017"
"JAAMH",1.1,19.1,5.1,1.7,2,1.9,6,6,6,NA,NA,NA,0.3,0.3,0.3,2,8,7.5,"02/08/2017"
"NCI DAC",0,1.8,0.6,0,0.3,0.2,0,0,0,NA,NA,NA,6,6,6,0,6.2,1.7,"02/08/2017"
"NHGRI",0,19.1,6,0,5,3.6,0,2.3,1.7,3.1,3.1,3.1,NA,NA,NA,0,8,5.3,"02/08/2017"
"NHLBI",2.7,7.1,3.3,0,0.2,0.1,0,9.1,7.4,NA,NA,NA,NA,NA,NA,0,9.3,7.5,"02/08/2017"
"NICHD",7.3,7.3,7.3,4.7,4.7,4.7,0,0,0,NA,NA,NA,NA,NA,NA,4.7,4.7,4.7,"02/08/2017"
"NINDS",1.1,19.1,11.4,0.1,0.2,0.1,4.8,4.8,4.8,NA,NA,NA,0.8,0.8,0.8,1,4.9,3.2,"02/08/2017"
"All DACs",0,19.1,5.2,0,5,1.5,0,9.1,4.9,3.1,3.1,3.1,0.3,6,1.7,0,9.3,6,"02/08/2017"
"CDAC",2.7,27.8,15.2,5.8,5.8,5.8,6.4,6.4,6.4,NA,NA,NA,NA,NA,NA,12.2,12.2,12.2,"02/09/2017"
"JAAMH",0,27.8,23.9,0.8,3.9,1.2,0.3,15,6.3,NA,NA,NA,0.3,0.3,0.3,1,18.8,3.1,"02/09/2017"
"NCI DAC",0,27.8,4,0,4.9,1.7,0,63.1,11.7,0,606,432.9,4,4,4,0,609.5,56.2,"02/09/2017"
"NHGRI",0,27.8,2.7,0,3.9,1.8,0,3.2,1.1,0,3.2,2.2,NA,NA,NA,0,7.1,2.9,"02/09/2017"
"NHLBI",0,35,4.8,0.3,3.2,3.2,0,36.8,35,NA,NA,NA,NA,NA,NA,0.4,40,38.2,"02/09/2017"
"NIAMS",2.7,2.7,2.7,7,7,7,12.8,12.8,12.8,NA,NA,NA,NA,NA,NA,19.8,19.8,19.8,"02/09/2017"
"NICHD",0,27.8,13.9,3.8,3.8,3.8,14,14,14,NA,NA,NA,NA,NA,NA,17.9,17.9,17.9,"02/09/2017"
"NIDCR",0,0.7,0.3,7.8,8,7.9,4.3,12.1,8.2,NA,NA,NA,NA,NA,NA,12,20,16,"02/09/2017"
"NIDDK",2.7,2.7,2.7,3.9,3.9,3.9,0,0,0,NA,NA,NA,NA,NA,NA,3.9,3.9,3.9,"02/09/2017"
"NIGMS",0,27.8,5,4.8,5.3,5,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,5,5.5,5.2,"02/09/2017"
"NINDS",0.5,27.8,19.9,4.8,5.2,4.8,0,8,6,NA,NA,NA,0,0,0,4.8,12.9,9.7,"02/09/2017"
"All DACs",0,35,8.7,0,8,2.3,0,63.1,14.1,0,606,276.2,0,4,0.9,0,609.5,24.5,"02/09/2017"
"JAAMH",0,336.8,12.7,0,5.8,3.9,0,15,5.9,NA,NA,NA,NA,NA,NA,0,17.8,9.4,"02/10/2017"
"NCI DAC",0,4.2,1.1,0,4.2,2.8,0,48,5,0,0,0,NA,NA,NA,0,51.8,7.3,"02/10/2017"
"NEI",0,0,0,2.8,2.8,2.8,0,0,0,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"02/10/2017"
"NHGRI",0,15.2,7.5,0,2.8,0.2,0,2.3,0.3,0,0,0,NA,NA,NA,0,5.1,0.4,"02/10/2017"
"NHLBI",0,15.2,4.7,2.1,2.5,2.2,0.8,9.9,6.1,NA,NA,NA,0,0,0,2.2,12.1,6.3,"02/10/2017"
"NIAMS",0,0,0,6,6,6,5,5,5,NA,NA,NA,NA,NA,NA,11,11,11,"02/10/2017"
"NIDDK",1.1,1.1,1.1,3.2,3.2,3.2,1,1,1,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"02/10/2017"
"NINDS",0,15.2,6.9,3.7,3.8,3.8,2.2,8,4.5,NA,NA,NA,2.2,2.2,2.2,5.9,11.8,8.1,"02/10/2017"
"All DACs",0,336.8,8.1,0,6,2.6,0,48,4.6,0,0,0,0,2.2,0.3,0,51.8,6.5,"02/10/2017"
"NCI DAC",0,0.9,0.1,1.4,3,2.6,0,55.2,39.8,3.2,605,454.5,52,52,52,1.4,608,146.1,"02/11/2017"
"NHGRI",0,0,0,1.4,1.4,1.4,0,0,0,NA,NA,NA,NA,NA,NA,1.4,1.4,1.4,"02/11/2017"
"All DACs",0,0.9,0,1.4,3,2.3,0,55.2,26.5,3.2,605,454.5,52,52,52,1.4,608,106.6,"02/11/2017"
"JAAMH",2.8,10.5,9.4,3.5,3.8,3.8,8,8,8,NA,NA,NA,1,1,1,4.6,11.8,11.3,"02/12/2017"
"NCI DAC",0,10.5,4.3,0.4,1.9,1,0,2.4,0.8,NA,NA,NA,NA,NA,NA,1,2.8,1.7,"02/12/2017"
"NHGRI",0,66.5,36.7,0.5,0.8,0.6,2.3,2.3,2.3,0,0,0,NA,NA,NA,0.6,3.1,2.5,"02/12/2017"
"NHLBI",66.5,66.5,66.5,0.6,0.6,0.6,NA,NA,NA,191,191,191,0,0,0,191.6,191.6,191.6,"02/12/2017"
"NIDDK",66.5,66.5,66.5,0.5,0.5,0.5,1,1,1,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,"02/12/2017"
"NIGMS",0,66.5,44.3,1.5,1.6,1.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8,1.8,1.8,"02/12/2017"
"NINDS",66.5,66.5,66.5,1.5,1.5,1.5,2.2,8,5.1,NA,NA,NA,NA,NA,NA,3.8,9.5,6.6,"02/12/2017"
"All DACs",0,66.5,31.7,0.4,3.8,1.9,0,8,4.4,0,191,143.3,0,1,0.2,0.6,191.6,30.1,"02/12/2017"
"CDAC",11.2,128.9,67.8,1.6,2.2,1.8,0,0,0,NA,NA,NA,0,0,0,1.6,2.2,1.8,"02/13/2017"
"JAAMH",0,63.2,10.7,0.1,8,2.9,1,8,6.3,0,0,0,1,1,1,0.1,14.9,7.6,"02/13/2017"
"NCI DAC",0,7,1.1,0,4.3,1,0,63,11.9,0,5,2.5,NA,NA,NA,0,64.3,11.9,"02/13/2017"
"NEI",0,0,0,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"02/13/2017"
"NHGRI",0,63.2,16,0.1,4,1.1,0,5,1.9,0,5,0.5,NA,NA,NA,0.1,9,2.4,"02/13/2017"
"NHLBI",0,63.2,29.6,0,2,1.2,0,22.1,20.9,6,238.9,122.4,10,10,10,0.1,240.8,28,"02/13/2017"
"NIAMS",63.2,63.2,63.2,3.7,3.7,3.7,12,12,12,NA,NA,NA,NA,NA,NA,15.7,15.7,15.7,"02/13/2017"
"NICHD",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/13/2017"
"NIDCR",0,0,0,4.3,4.3,4.3,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,8.5,8.5,8.5,"02/13/2017"
"NIDDK",0,63.2,23.6,0.8,1.1,0.9,2,2,2,NA,NA,NA,NA,NA,NA,2.8,3,2.9,"02/13/2017"
"NINDS",0,63.2,31.6,0.7,0.9,0.8,2.2,8,3.7,NA,NA,NA,NA,NA,NA,2.9,8.7,4.4,"02/13/2017"
"All DACs",0,128.9,18.1,0,8,1.7,0,63,9.1,0,238.9,11.9,0,10,4.3,0,240.8,10.7,"02/13/2017"
"CDAC",5.1,5.1,5.1,1.2,1.2,1.2,0,0,0,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"02/14/2017"
"JAAMH",0,10.8,2,1.7,2.3,1.8,8,8,8,NA,NA,NA,1,1,1,2.9,10.3,9.5,"02/14/2017"
"NCI DAC",0,18.2,4.8,0,3.6,1.2,0,61.8,16.5,0,603.8,120.8,0,61.8,18.2,0,604,33.1,"02/14/2017"
"NEI",0,13.9,9.3,12.7,12.8,12.7,0,0,0,NA,NA,NA,NA,NA,NA,12.7,12.8,12.7,"02/14/2017"
"NHGRI",0,18.2,4.4,0,3.3,1.2,0,14.1,3.9,0,0.1,0,NA,NA,NA,0,14.8,4.3,"02/14/2017"
"NHLBI",0,26.5,0.7,1,1.6,1.2,1.9,20,6.5,19.8,19.8,19.8,0,0,0,1.1,21.3,8.1,"02/14/2017"
"NINDS",18.2,18.2,18.2,0.1,0.1,0.1,19.8,19.8,19.8,NA,NA,NA,NA,NA,NA,19.8,19.8,19.8,"02/14/2017"
"All DACs",0,26.5,2.9,0,12.8,1.6,0,61.8,8.8,0,603.8,58.5,0,61.8,14.7,0,604,15.5,"02/14/2017"
"CDAC",0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/15/2017"
